Country,StateName,StateCode,DistrictName,DistrictCode,Year,I7035_4_sum,I7035_4_avg,I7035_5_sum,I7035_5_avg,I7035_6_sum,I7035_6_avg,I7035_7_sum,I7035_7_avg,I7035_8_sum,I7035_8_avg,I7035_9_sum,I7035_9_avg,I7035_10_sum,I7035_10_avg
India,Assam,18,Baksa,616,"Financial Year (Apr - Mar), 2019",157.0,157.0,35.0,35.0,8.0,8.0,,,,,0.0,0.0,1.0,1.0
India,Assam,18,Baksa,616,"Financial Year (Apr - Mar), 2020",157.0,157.0,35.0,35.0,8.0,8.0,,,,,0.0,0.0,1.0,1.0
India,Assam,18,Baksa,616,"Financial Year (Apr - Mar), 2021",157.0,157.0,35.0,35.0,8.0,8.0,,,,,0.0,0.0,1.0,1.0
India,Assam,18,Udalguri,617,"Financial Year (Apr - Mar), 2016",146.0,146.0,24.0,24.0,5.0,5.0,,,,,0.0,0.0,1.0,1.0
India,Assam,18,Udalguri,617,"Financial Year (Apr - Mar), 2017",146.0,146.0,21.0,21.0,5.0,5.0,,,,,0.0,0.0,1.0,1.0
India,Assam,18,Udalguri,617,"Financial Year (Apr - Mar), 2018",129.0,129.0,15.0,15.0,6.0,6.0,17.0,17.0,7.0,7.0,0.0,0.0,1.0,1.0
India,Assam,18,Udalguri,617,"Financial Year (Apr - Mar), 2019",150.0,150.0,24.0,24.0,7.0,7.0,,,,,0.0,0.0,1.0,1.0
India,Assam,18,Udalguri,617,"Financial Year (Apr - Mar), 2020",150.0,150.0,24.0,24.0,7.0,7.0,,,,,0.0,0.0,1.0,1.0
India,Assam,18,Udalguri,617,"Financial Year (Apr - Mar), 2021",150.0,150.0,24.0,24.0,7.0,7.0,,,,,0.0,0.0,1.0,1.0
India,Assam,18,Kamrup Metro,618,"Financial Year (Apr - Mar), 2016",51.0,51.0,24.0,24.0,3.0,3.0,,,,,0.0,0.0,1.0,1.0
India,Assam,18,Kamrup Metro,618,"Financial Year (Apr - Mar), 2017",48.0,48.0,25.0,25.0,3.0,3.0,,,,,0.0,0.0,1.0,1.0
India,Assam,18,Kamrup Metro,618,"Financial Year (Apr - Mar), 2018",48.0,48.0,11.0,11.0,3.0,3.0,3.0,3.0,34.0,34.0,0.0,0.0,1.0,1.0
India,Assam,18,Kamrup Metro,618,"Financial Year (Apr - Mar), 2019",51.0,51.0,45.0,45.0,5.0,5.0,,,,,0.0,0.0,1.0,1.0
India,Assam,18,Kamrup Metro,618,"Financial Year (Apr - Mar), 2020",50.0,50.0,45.0,45.0,3.0,3.0,,,,,0.0,0.0,1.0,1.0
India,Assam,18,Kamrup Metro,618,"Financial Year (Apr - Mar), 2021",50.0,50.0,48.0,48.0,3.0,3.0,,,,,0.0,0.0,1.0,1.0
India,Assam,18,Biswanath,705,"Financial Year (Apr - Mar), 2020",135.0,135.0,26.0,26.0,3.0,3.0,,,,,2.0,2.0,0.0,0.0
India,Assam,18,Biswanath,705,"Financial Year (Apr - Mar), 2021",139.0,139.0,26.0,26.0,3.0,3.0,,,,,2.0,2.0,0.0,0.0
India,Assam,18,Majuli,706,"Financial Year (Apr - Mar), 2020",34.0,34.0,8.0,8.0,2.0,2.0,,,,,1.0,1.0,0.0,0.0
India,Assam,18,Majuli,706,"Financial Year (Apr - Mar), 2021",34.0,34.0,8.0,8.0,2.0,2.0,,,,,0.0,0.0,1.0,1.0
India,Assam,18,South Salmara Mancachar,707,"Financial Year (Apr - Mar), 2020",51.0,51.0,7.0,7.0,2.0,2.0,,,,,1.0,1.0,0.0,0.0
India,Assam,18,South Salmara Mancachar,707,"Financial Year (Apr - Mar), 2021",51.0,51.0,7.0,7.0,2.0,2.0,,,,,1.0,1.0,0.0,0.0
India,Assam,18,Charaideo,708,"Financial Year (Apr - Mar), 2020",70.0,70.0,19.0,19.0,2.0,2.0,,,,,1.0,1.0,0.0,0.0
India,Assam,18,Charaideo,708,"Financial Year (Apr - Mar), 2021",70.0,70.0,19.0,19.0,2.0,2.0,,,,,1.0,1.0,0.0,0.0
India,Assam,18,Hojai,709,"Financial Year (Apr - Mar), 2020",94.0,94.0,7.0,7.0,5.0,5.0,,,,,0.0,0.0,0.0,0.0
India,Assam,18,Hojai,709,"Financial Year (Apr - Mar), 2021",94.0,94.0,7.0,7.0,5.0,5.0,,,,,0.0,0.0,1.0,1.0
India,Assam,18,West Karbi Anglong,710,"Financial Year (Apr - Mar), 2020",50.0,50.0,18.0,18.0,2.0,2.0,,,,,1.0,1.0,0.0,0.0
India,Assam,18,West Karbi Anglong,710,"Financial Year (Apr - Mar), 2021",50.0,50.0,18.0,18.0,2.0,2.0,,,,,1.0,1.0,0.0,0.0
India,West Bengal,19,North 24 Parganas,303,"Financial Year (Apr - Mar), 2016",742.0,742.0,51.0,51.0,22.0,22.0,,,,,3.0,3.0,2.0,2.0
India,West Bengal,19,North 24 Parganas,303,"Financial Year (Apr - Mar), 2017",742.0,742.0,51.0,51.0,22.0,22.0,,,,,3.0,3.0,2.0,2.0
India,West Bengal,19,North 24 Parganas,303,"Financial Year (Apr - Mar), 2018",742.0,742.0,149.0,149.0,35.0,35.0,0.0,0.0,0.0,0.0,12.0,12.0,2.0,2.0
India,West Bengal,19,North 24 Parganas,303,"Financial Year (Apr - Mar), 2019",742.0,742.0,149.0,149.0,22.0,22.0,,,,,10.0,10.0,2.0,2.0
India,West Bengal,19,North 24 Parganas,303,"Financial Year (Apr - Mar), 2020",742.0,742.0,149.0,149.0,22.0,22.0,,,,,10.0,10.0,2.0,2.0
India,West Bengal,19,North 24 Parganas,303,"Financial Year (Apr - Mar), 2021",742.0,742.0,149.0,149.0,22.0,22.0,,,,,10.0,10.0,2.0,2.0
India,West Bengal,19,South 24 Parganas,304,"Financial Year (Apr - Mar), 2016",1068.0,1068.0,60.0,60.0,30.0,30.0,,,,,3.0,3.0,2.0,2.0
India,West Bengal,19,South 24 Parganas,304,"Financial Year (Apr - Mar), 2017",1068.0,1068.0,60.0,60.0,30.0,30.0,,,,,3.0,3.0,2.0,2.0
India,West Bengal,19,South 24 Parganas,304,"Financial Year (Apr - Mar), 2018",1068.0,1068.0,76.0,76.0,33.0,33.0,0.0,0.0,0.0,0.0,12.0,12.0,2.0,2.0
India,West Bengal,19,South 24 Parganas,304,"Financial Year (Apr - Mar), 2019",1068.0,1068.0,78.0,78.0,30.0,30.0,,,,,7.0,7.0,1.0,1.0
India,West Bengal,19,South 24 Parganas,304,"Financial Year (Apr - Mar), 2020",1068.0,1068.0,80.0,80.0,30.0,30.0,,,,,7.0,7.0,1.0,1.0
India,West Bengal,19,South 24 Parganas,304,"Financial Year (Apr - Mar), 2021",1068.0,1068.0,79.0,79.0,30.0,30.0,,,,,7.0,7.0,1.0,1.0
India,West Bengal,19,Bankura,305,"Financial Year (Apr - Mar), 2016",564.0,564.0,69.0,69.0,22.0,22.0,,,,,1.0,1.0,1.0,1.0
India,West Bengal,19,Bankura,305,"Financial Year (Apr - Mar), 2017",564.0,564.0,69.0,69.0,22.0,22.0,,,,,1.0,1.0,1.0,1.0
India,West Bengal,19,Bankura,305,"Financial Year (Apr - Mar), 2018",564.0,564.0,73.0,73.0,22.0,22.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.0
India,West Bengal,19,Bankura,305,"Financial Year (Apr - Mar), 2019",564.0,564.0,73.0,73.0,22.0,22.0,,,,,1.0,1.0,1.0,1.0
India,West Bengal,19,Bankura,305,"Financial Year (Apr - Mar), 2020",564.0,564.0,73.0,73.0,22.0,22.0,,,,,1.0,1.0,1.0,1.0
India,West Bengal,19,Bankura,305,"Financial Year (Apr - Mar), 2021",564.0,564.0,73.0,73.0,22.0,22.0,,,,,1.0,1.0,1.0,1.0
India,West Bengal,19,Purba Bardhaman,306,"Financial Year (Apr - Mar), 2016",765.0,765.0,105.0,105.0,35.0,35.0,,,,,3.0,3.0,1.0,1.0
India,West Bengal,19,Purba Bardhaman,306,"Financial Year (Apr - Mar), 2017",592.0,592.0,72.0,72.0,23.0,23.0,,,,,2.0,2.0,0.0,0.0
India,West Bengal,19,Purba Bardhaman,306,"Financial Year (Apr - Mar), 2018",574.0,574.0,18.0,18.0,24.0,24.0,18.0,18.0,64.0,64.0,3.0,3.0,0.0,0.0
India,West Bengal,19,Purba Bardhaman,306,"Financial Year (Apr - Mar), 2019",592.0,592.0,83.0,83.0,25.0,25.0,,,,,2.0,2.0,0.0,0.0
India,West Bengal,19,Purba Bardhaman,306,"Financial Year (Apr - Mar), 2020",592.0,592.0,83.0,83.0,25.0,25.0,,,,,2.0,2.0,0.0,0.0
India,West Bengal,19,Purba Bardhaman,306,"Financial Year (Apr - Mar), 2021",592.0,592.0,83.0,83.0,25.0,25.0,,,,,2.0,2.0,0.0,0.0
India,West Bengal,19,Birbhum,307,"Financial Year (Apr - Mar), 2016",484.0,484.0,58.0,58.0,19.0,19.0,,,,,1.0,1.0,2.0,2.0
India,West Bengal,19,Birbhum,307,"Financial Year (Apr - Mar), 2017",484.0,484.0,58.0,58.0,19.0,19.0,,,,,1.0,1.0,2.0,2.0
India,West Bengal,19,Birbhum,307,"Financial Year (Apr - Mar), 2018",441.0,441.0,11.0,11.0,19.0,19.0,43.0,43.0,51.0,51.0,4.0,4.0,2.0,2.0
India,West Bengal,19,Birbhum,307,"Financial Year (Apr - Mar), 2019",484.0,484.0,62.0,62.0,19.0,19.0,,,,,1.0,1.0,1.0,1.0
India,West Bengal,19,Birbhum,307,"Financial Year (Apr - Mar), 2020",484.0,484.0,62.0,62.0,19.0,19.0,,,,,1.0,1.0,1.0,1.0
India,West Bengal,19,Birbhum,307,"Financial Year (Apr - Mar), 2021",484.0,484.0,62.0,62.0,19.0,19.0,,,,,1.0,1.0,1.0,1.0
India,West Bengal,19,Coochbehar,308,"Financial Year (Apr - Mar), 2016",406.0,406.0,29.0,29.0,12.0,12.0,,,,,4.0,4.0,1.0,1.0
India,West Bengal,19,Coochbehar,308,"Financial Year (Apr - Mar), 2017",406.0,406.0,29.0,29.0,12.0,12.0,,,,,4.0,4.0,1.0,1.0
India,West Bengal,19,Coochbehar,308,"Financial Year (Apr - Mar), 2018",406.0,406.0,31.0,31.0,12.0,12.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0
India,West Bengal,19,Coochbehar,308,"Financial Year (Apr - Mar), 2019",406.0,406.0,38.0,38.0,12.0,12.0,,,,,4.0,4.0,0.0,0.0
India,West Bengal,19,Coochbehar,308,"Financial Year (Apr - Mar), 2020",406.0,406.0,38.0,38.0,12.0,12.0,,,,,4.0,4.0,0.0,0.0
India,West Bengal,19,Coochbehar,308,"Financial Year (Apr - Mar), 2021",406.0,406.0,38.0,38.0,12.0,12.0,,,,,4.0,4.0,0.0,0.0
India,West Bengal,19,Darjeeling,309,"Financial Year (Apr - Mar), 2016",230.0,230.0,22.0,22.0,12.0,12.0,,,,,2.0,2.0,2.0,2.0
India,West Bengal,19,Darjeeling,309,"Financial Year (Apr - Mar), 2017",230.0,230.0,22.0,22.0,12.0,12.0,,,,,1.0,1.0,3.0,3.0
India,West Bengal,19,Darjeeling,309,"Financial Year (Apr - Mar), 2018",230.0,230.0,28.0,28.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0
India,West Bengal,19,Darjeeling,309,"Financial Year (Apr - Mar), 2019",181.0,181.0,28.0,28.0,9.0,9.0,,,,,1.0,1.0,2.0,2.0
India,West Bengal,19,Darjeeling,309,"Financial Year (Apr - Mar), 2020",181.0,181.0,28.0,28.0,9.0,9.0,,,,,1.0,1.0,2.0,2.0
India,West Bengal,19,Darjeeling,309,"Financial Year (Apr - Mar), 2021",181.0,181.0,28.0,28.0,9.0,9.0,,,,,1.0,1.0,2.0,2.0
India,West Bengal,19,Dakshin Dinajpur,310,"Financial Year (Apr - Mar), 2016",248.0,248.0,18.0,18.0,8.0,8.0,,,,,1.0,1.0,1.0,1.0
India,West Bengal,19,Dakshin Dinajpur,310,"Financial Year (Apr - Mar), 2017",248.0,248.0,18.0,18.0,8.0,8.0,,,,,1.0,1.0,1.0,1.0
India,West Bengal,19,Dakshin Dinajpur,310,"Financial Year (Apr - Mar), 2018",248.0,248.0,22.0,22.0,9.0,9.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0
India,West Bengal,19,Dakshin Dinajpur,310,"Financial Year (Apr - Mar), 2019",248.0,248.0,22.0,22.0,8.0,8.0,,,,,1.0,1.0,1.0,1.0
India,West Bengal,19,Dakshin Dinajpur,310,"Financial Year (Apr - Mar), 2020",248.0,248.0,22.0,22.0,8.0,8.0,,,,,1.0,1.0,1.0,1.0
India,West Bengal,19,Dakshin Dinajpur,310,"Financial Year (Apr - Mar), 2021",248.0,248.0,22.0,22.0,8.0,8.0,,,,,1.0,1.0,1.0,1.0
India,West Bengal,19,Uttar Dinajpur,311,"Financial Year (Apr - Mar), 2016",344.0,344.0,19.0,19.0,9.0,9.0,,,,,1.0,1.0,1.0,1.0
India,West Bengal,19,Uttar Dinajpur,311,"Financial Year (Apr - Mar), 2017",344.0,344.0,19.0,19.0,9.0,9.0,,,,,1.0,1.0,1.0,1.0
India,West Bengal,19,Uttar Dinajpur,311,"Financial Year (Apr - Mar), 2018",344.0,344.0,24.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0
India,West Bengal,19,Uttar Dinajpur,311,"Financial Year (Apr - Mar), 2019",344.0,344.0,24.0,24.0,9.0,9.0,,,,,2.0,2.0,0.0,0.0
India,West Bengal,19,Uttar Dinajpur,311,"Financial Year (Apr - Mar), 2020",344.0,344.0,24.0,24.0,9.0,9.0,,,,,2.0,2.0,0.0,0.0
India,West Bengal,19,Uttar Dinajpur,311,"Financial Year (Apr - Mar), 2021",344.0,344.0,24.0,24.0,9.0,9.0,,,,,2.0,2.0,0.0,0.0
India,West Bengal,19,Hooghly,312,"Financial Year (Apr - Mar), 2016",672.0,672.0,62.0,62.0,18.0,18.0,,,,,3.0,3.0,1.0,1.0
India,West Bengal,19,Hooghly,312,"Financial Year (Apr - Mar), 2017",660.0,660.0,60.0,60.0,18.0,18.0,,,,,3.0,3.0,1.0,1.0
India,West Bengal,19,Hooghly,312,"Financial Year (Apr - Mar), 2018",660.0,660.0,91.0,91.0,22.0,22.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,1.0
India,West Bengal,19,Hooghly,312,"Financial Year (Apr - Mar), 2019",660.0,660.0,89.0,89.0,18.0,18.0,,,,,4.0,4.0,1.0,1.0
India,West Bengal,19,Hooghly,312,"Financial Year (Apr - Mar), 2020",660.0,660.0,89.0,89.0,18.0,18.0,,,,,4.0,4.0,1.0,1.0
India,West Bengal,19,Hooghly,312,"Financial Year (Apr - Mar), 2021",660.0,660.0,89.0,89.0,18.0,18.0,,,,,4.0,4.0,1.0,1.0
India,West Bengal,19,Howrah,313,"Financial Year (Apr - Mar), 2016",448.0,448.0,43.0,43.0,15.0,15.0,,,,,1.0,1.0,1.0,1.0
India,West Bengal,19,Howrah,313,"Financial Year (Apr - Mar), 2017",448.0,448.0,43.0,43.0,15.0,15.0,,,,,1.0,1.0,1.0,1.0
India,West Bengal,19,Howrah,313,"Financial Year (Apr - Mar), 2018",419.0,419.0,36.0,36.0,16.0,16.0,29.0,29.0,38.0,38.0,8.0,8.0,1.0,1.0
India,West Bengal,19,Howrah,313,"Financial Year (Apr - Mar), 2019",448.0,448.0,74.0,74.0,15.0,15.0,,,,,7.0,7.0,1.0,1.0
India,West Bengal,19,Howrah,313,"Financial Year (Apr - Mar), 2020",448.0,448.0,74.0,74.0,15.0,15.0,,,,,7.0,7.0,1.0,1.0
India,West Bengal,19,Howrah,313,"Financial Year (Apr - Mar), 2021",448.0,448.0,74.0,74.0,15.0,15.0,,,,,7.0,7.0,1.0,1.0
India,West Bengal,19,Jalpaiguri,314,"Financial Year (Apr - Mar), 2016",301.0,301.0,26.0,26.0,7.0,7.0,,,,,1.0,1.0,1.0,1.0
India,West Bengal,19,Jalpaiguri,314,"Financial Year (Apr - Mar), 2017",301.0,301.0,26.0,26.0,7.0,7.0,,,,,1.0,1.0,1.0,1.0
India,West Bengal,19,Jalpaiguri,314,"Financial Year (Apr - Mar), 2018",286.0,286.0,2.0,2.0,8.0,8.0,15.0,15.0,25.0,25.0,3.0,3.0,1.0,1.0
India,West Bengal,19,Jalpaiguri,314,"Financial Year (Apr - Mar), 2019",301.0,301.0,27.0,27.0,7.0,7.0,,,,,1.0,1.0,1.0,1.0
India,West Bengal,19,Jalpaiguri,314,"Financial Year (Apr - Mar), 2020",301.0,301.0,27.0,27.0,7.0,7.0,,,,,1.0,1.0,1.0,1.0
India,West Bengal,19,Jalpaiguri,314,"Financial Year (Apr - Mar), 2021",301.0,301.0,27.0,27.0,7.0,7.0,,,,,1.0,1.0,1.0,1.0
India,West Bengal,19,Kolkata,315,"Financial Year (Apr - Mar), 2018",0.0,0.0,144.0,144.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
India,West Bengal,19,Kolkata,315,"Financial Year (Apr - Mar), 2019",0.0,0.0,144.0,144.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
India,West Bengal,19,Kolkata,315,"Financial Year (Apr - Mar), 2020",0.0,0.0,144.0,144.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
India,West Bengal,19,Kolkata,315,"Financial Year (Apr - Mar), 2021",0.0,0.0,144.0,144.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
India,West Bengal,19,Malda,316,"Financial Year (Apr - Mar), 2016",511.0,511.0,34.0,34.0,16.0,16.0,,,,,1.0,1.0,0.0,0.0
India,West Bengal,19,Malda,316,"Financial Year (Apr - Mar), 2018",511.0,511.0,40.0,40.0,17.0,17.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
India,West Bengal,19,Malda,316,"Financial Year (Apr - Mar), 2019",511.0,511.0,40.0,40.0,16.0,16.0,,,,,1.0,1.0,0.0,0.0
India,West Bengal,19,Malda,316,"Financial Year (Apr - Mar), 2020",511.0,511.0,40.0,40.0,16.0,16.0,,,,,1.0,1.0,0.0,0.0
India,West Bengal,19,Malda,316,"Financial Year (Apr - Mar), 2021",511.0,511.0,40.0,40.0,16.0,16.0,,,,,1.0,1.0,0.0,0.0
India,West Bengal,19,Purba Medinipur,317,"Financial Year (Apr - Mar), 2016",706.0,706.0,51.0,51.0,24.0,24.0,,,,,3.0,3.0,2.0,2.0
India,West Bengal,19,Purba Medinipur,317,"Financial Year (Apr - Mar), 2017",706.0,706.0,51.0,51.0,24.0,24.0,,,,,3.0,3.0,2.0,2.0
India,West Bengal,19,Purba Medinipur,317,"Financial Year (Apr - Mar), 2018",701.0,701.0,40.0,40.0,24.0,24.0,5.0,5.0,19.0,19.0,7.0,7.0,2.0,2.0
India,West Bengal,19,Purba Medinipur,317,"Financial Year (Apr - Mar), 2019",706.0,706.0,59.0,59.0,24.0,24.0,,,,,4.0,4.0,2.0,2.0
India,West Bengal,19,Purba Medinipur,317,"Financial Year (Apr - Mar), 2020",706.0,706.0,59.0,59.0,24.0,24.0,,,,,4.0,4.0,2.0,2.0
India,West Bengal,19,Purba Medinipur,317,"Financial Year (Apr - Mar), 2021",706.0,706.0,59.0,59.0,24.0,24.0,,,,,4.0,4.0,2.0,2.0
India,West Bengal,19,Paschim Medinipur,318,"Financial Year (Apr - Mar), 2016",858.0,858.0,83.0,83.0,29.0,29.0,,,,,2.0,2.0,1.0,1.0
India,West Bengal,19,Paschim Medinipur,318,"Financial Year (Apr - Mar), 2017",639.0,639.0,58.0,58.0,21.0,21.0,,,,,2.0,2.0,0.0,0.0
India,West Bengal,19,Paschim Medinipur,318,"Financial Year (Apr - Mar), 2018",628.0,628.0,27.0,27.0,22.0,22.0,11.0,11.0,40.0,40.0,5.0,5.0,0.0,0.0
India,West Bengal,19,Paschim Medinipur,318,"Financial Year (Apr - Mar), 2019",639.0,639.0,67.0,67.0,21.0,21.0,,,,,2.0,2.0,0.0,0.0
India,West Bengal,19,Paschim Medinipur,318,"Financial Year (Apr - Mar), 2020",639.0,639.0,68.0,68.0,21.0,21.0,,,,,2.0,2.0,0.0,0.0
India,West Bengal,19,Paschim Medinipur,318,"Financial Year (Apr - Mar), 2021",639.0,639.0,67.0,67.0,21.0,21.0,,,,,2.0,2.0,0.0,0.0
India,West Bengal,19,Murshidabad,319,"Financial Year (Apr - Mar), 2016",832.0,832.0,70.0,70.0,27.0,27.0,,,,,4.0,4.0,0.0,0.0
India,West Bengal,19,Murshidabad,319,"Financial Year (Apr - Mar), 2017",832.0,832.0,70.0,70.0,27.0,27.0,,,,,4.0,4.0,0.0,0.0
India,West Bengal,19,Murshidabad,319,"Financial Year (Apr - Mar), 2018",832.0,832.0,81.0,81.0,28.0,28.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0
India,West Bengal,19,Murshidabad,319,"Financial Year (Apr - Mar), 2019",832.0,832.0,83.0,83.0,27.0,27.0,,,,,4.0,4.0,0.0,0.0
India,West Bengal,19,Murshidabad,319,"Financial Year (Apr - Mar), 2020",832.0,832.0,83.0,83.0,27.0,27.0,,,,,4.0,4.0,0.0,0.0
India,West Bengal,19,Murshidabad,319,"Financial Year (Apr - Mar), 2021",832.0,832.0,83.0,83.0,27.0,27.0,,,,,4.0,4.0,0.0,0.0
India,West Bengal,19,Nadia,320,"Financial Year (Apr - Mar), 2016",469.0,469.0,47.0,47.0,17.0,17.0,,,,,2.0,2.0,1.0,1.0
India,West Bengal,19,Nadia,320,"Financial Year (Apr - Mar), 2017",469.0,469.0,47.0,47.0,17.0,17.0,,,,,2.0,2.0,1.0,1.0
India,West Bengal,19,Nadia,320,"Financial Year (Apr - Mar), 2018",469.0,469.0,64.0,64.0,18.0,18.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.0
India,West Bengal,19,Nadia,320,"Financial Year (Apr - Mar), 2019",469.0,469.0,64.0,64.0,17.0,17.0,,,,,5.0,5.0,1.0,1.0
India,West Bengal,19,Nadia,320,"Financial Year (Apr - Mar), 2020",469.0,469.0,64.0,64.0,17.0,17.0,,,,,5.0,5.0,1.0,1.0
India,West Bengal,19,Nadia,320,"Financial Year (Apr - Mar), 2021",469.0,469.0,64.0,64.0,17.0,17.0,,,,,5.0,5.0,1.0,1.0
India,West Bengal,19,Purulia,321,"Financial Year (Apr - Mar), 2016",485.0,485.0,54.0,54.0,20.0,20.0,,,,,1.0,1.0,1.0,1.0
India,West Bengal,19,Purulia,321,"Financial Year (Apr - Mar), 2017",485.0,485.0,54.0,54.0,20.0,20.0,,,,,1.0,1.0,1.0,1.0
India,West Bengal,19,Purulia,321,"Financial Year (Apr - Mar), 2018",485.0,485.0,55.0,55.0,20.0,20.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0
India,West Bengal,19,Purulia,321,"Financial Year (Apr - Mar), 2019",485.0,485.0,55.0,55.0,20.0,20.0,,,,,1.0,1.0,0.0,0.0
India,West Bengal,19,Purulia,321,"Financial Year (Apr - Mar), 2020",485.0,485.0,55.0,55.0,20.0,20.0,,,,,1.0,1.0,0.0,0.0
India,West Bengal,19,Purulia,321,"Financial Year (Apr - Mar), 2021",485.0,485.0,56.0,56.0,20.0,20.0,,,,,1.0,1.0,0.0,0.0
India,West Bengal,19,Alipurduar,664,"Financial Year (Apr - Mar), 2016",236.0,236.0,13.0,13.0,7.0,7.0,,,,,0.0,0.0,1.0,1.0
India,West Bengal,19,Alipurduar,664,"Financial Year (Apr - Mar), 2017",236.0,236.0,13.0,13.0,7.0,7.0,,,,,0.0,0.0,1.0,1.0
India,West Bengal,19,Alipurduar,664,"Financial Year (Apr - Mar), 2018",209.0,209.0,5.0,5.0,7.0,7.0,27.0,27.0,9.0,9.0,2.0,2.0,1.0,1.0
India,West Bengal,19,Alipurduar,664,"Financial Year (Apr - Mar), 2019",236.0,236.0,14.0,14.0,7.0,7.0,,,,,1.0,1.0,1.0,1.0
India,West Bengal,19,Alipurduar,664,"Financial Year (Apr - Mar), 2020",236.0,236.0,14.0,14.0,7.0,7.0,,,,,1.0,1.0,1.0,1.0
India,West Bengal,19,Alipurduar,664,"Financial Year (Apr - Mar), 2021",236.0,236.0,14.0,14.0,7.0,7.0,,,,,1.0,1.0,1.0,1.0
India,West Bengal,19,Kalimpong,702,"Financial Year (Apr - Mar), 2017",,,,,,,,,,,,,,
India,West Bengal,19,Kalimpong,702,"Financial Year (Apr - Mar), 2018",,,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
India,West Bengal,19,Kalimpong,702,"Financial Year (Apr - Mar), 2019",49.0,49.0,6.0,6.0,3.0,3.0,,,,,0.0,0.0,1.0,1.0
India,West Bengal,19,Kalimpong,702,"Financial Year (Apr - Mar), 2020",49.0,49.0,6.0,6.0,3.0,3.0,,,,,0.0,0.0,1.0,1.0
India,West Bengal,19,Kalimpong,702,"Financial Year (Apr - Mar), 2021",49.0,49.0,6.0,6.0,3.0,3.0,,,,,0.0,0.0,1.0,1.0
India,West Bengal,19,Jhargram,703,"Financial Year (Apr - Mar), 2017",219.0,219.0,25.0,25.0,8.0,8.0,,,,,0.0,0.0,1.0,1.0
India,West Bengal,19,Jhargram,703,"Financial Year (Apr - Mar), 2018",219.0,219.0,26.0,26.0,8.0,8.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0
India,West Bengal,19,Jhargram,703,"Financial Year (Apr - Mar), 2019",219.0,219.0,26.0,26.0,8.0,8.0,,,,,0.0,0.0,1.0,1.0
India,West Bengal,19,Jhargram,703,"Financial Year (Apr - Mar), 2020",219.0,219.0,26.0,26.0,8.0,8.0,,,,,0.0,0.0,1.0,1.0
India,West Bengal,19,Jhargram,703,"Financial Year (Apr - Mar), 2021",219.0,219.0,26.0,26.0,8.0,8.0,,,,,0.0,0.0,1.0,1.0
India,West Bengal,19,Paschim Bardhaman,704,"Financial Year (Apr - Mar), 2017",173.0,173.0,34.0,34.0,11.0,11.0,,,,,1.0,1.0,1.0,1.0
India,West Bengal,19,Paschim Bardhaman,704,"Financial Year (Apr - Mar), 2018",159.0,159.0,38.0,38.0,15.0,15.0,14.0,14.0,22.0,22.0,2.0,2.0,1.0,1.0
India,West Bengal,19,Paschim Bardhaman,704,"Financial Year (Apr - Mar), 2019",173.0,173.0,64.0,64.0,9.0,9.0,,,,,1.0,1.0,1.0,1.0
India,West Bengal,19,Paschim Bardhaman,704,"Financial Year (Apr - Mar), 2020",173.0,173.0,61.0,61.0,9.0,9.0,,,,,1.0,1.0,1.0,1.0
India,West Bengal,19,Paschim Bardhaman,704,"Financial Year (Apr - Mar), 2021",173.0,173.0,64.0,64.0,9.0,9.0,,,,,1.0,1.0,1.0,1.0
India,West Bengal,19,Unknown Districts Of India,999999,"Financial Year (Apr - Mar), 2017",10868.0,10868.0,947.0,947.0,364.0,364.0,,,,,37.0,37.0,23.0,23.0
India,Jharkhand,20,Bokaro,322,"Financial Year (Apr - Mar), 2016",115.0,115.0,16.0,16.0,8.0,8.0,,,,,3.0,3.0,1.0,1.0
India,Jharkhand,20,Bokaro,322,"Financial Year (Apr - Mar), 2017",115.0,115.0,16.0,16.0,8.0,8.0,,,,,3.0,3.0,1.0,1.0
India,Jharkhand,20,Bokaro,322,"Financial Year (Apr - Mar), 2018",101.0,101.0,2.0,2.0,8.0,8.0,14.0,14.0,18.0,18.0,3.0,3.0,1.0,1.0
India,Jharkhand,20,Bokaro,322,"Financial Year (Apr - Mar), 2019",115.0,115.0,20.0,20.0,8.0,8.0,,,,,3.0,3.0,1.0,1.0
India,Jharkhand,20,Bokaro,322,"Financial Year (Apr - Mar), 2020",115.0,115.0,20.0,20.0,8.0,8.0,,,,,3.0,3.0,1.0,1.0
