Country,StateName,StateCode,DistrictName,DistrictCode,Year,D1139_4,I1139_5_sum,I1139_5_avg,I1139_6_sum,I1139_6_avg,I1139_7_sum,I1139_7_avg,I1139_8_sum,I1139_8_avg,I1139_9_sum,I1139_9_avg,I1139_10_sum,I1139_10_avg
India,Karnataka,29,Vijayapura,530,"Calendar Year (Jan - Dec), 2024",Public,3080.0,3080.0,1796.0,1796.0,1477.0,1477.0,82.0,82.0,1488.0,1488.0,-0.5,-0.5
India,Karnataka,29,Vijayapura,530,"Calendar Year (Jan - Dec), 2025",Private,1600.0,1600.0,666.0,666.0,493.0,493.0,75.5,75.5,659.0,659.0,-20.5,-20.5
India,Karnataka,29,Vijayapura,530,"Calendar Year (Jan - Dec), 2025",Public,2600.0,2600.0,1083.0,1083.0,844.0,844.0,79.0,79.0,1085.0,1085.0,-21.0,-21.0
India,Karnataka,29,Chamarajanagara,531,"Calendar Year (Jan - Dec), 2017",Private,261.0,261.0,261.0,261.0,14.0,14.0,5.0,5.0,0.0,0.0,0.0,0.0
India,Karnataka,29,Chamarajanagara,531,"Calendar Year (Jan - Dec), 2017",Public,1084.0,1084.0,1084.0,1084.0,986.0,986.0,91.0,91.0,0.0,0.0,0.0,0.0
India,Karnataka,29,Chamarajanagara,531,"Calendar Year (Jan - Dec), 2018",Private,379.0,379.0,379.0,379.0,30.0,30.0,8.0,8.0,14.0,14.0,114.0,114.0
India,Karnataka,29,Chamarajanagara,531,"Calendar Year (Jan - Dec), 2018",Public,1105.0,1105.0,1105.0,1105.0,920.0,920.0,83.0,83.0,986.0,986.0,-7.0,-7.0
India,Karnataka,29,Chamarajanagara,531,"Calendar Year (Jan - Dec), 2019",Private,920.0,920.0,920.0,920.0,72.0,72.0,8.0,8.0,30.0,30.0,140.0,140.0
India,Karnataka,29,Chamarajanagara,531,"Calendar Year (Jan - Dec), 2019",Public,1250.0,1250.0,1250.0,1250.0,947.0,947.0,76.0,76.0,920.0,920.0,3.0,3.0
India,Karnataka,29,Chamarajanagara,531,"Calendar Year (Jan - Dec), 2020",Private,890.0,890.0,890.0,890.0,84.0,84.0,9.0,9.0,72.0,72.0,17.0,17.0
India,Karnataka,29,Chamarajanagara,531,"Calendar Year (Jan - Dec), 2020",Public,1300.0,1300.0,1300.0,1300.0,854.0,854.0,66.0,66.0,947.0,947.0,-10.0,-10.0
India,Karnataka,29,Chamarajanagara,531,"Calendar Year (Jan - Dec), 2021",Private,830.0,830.0,830.0,830.0,136.0,136.0,16.0,16.0,84.0,84.0,62.0,62.0
India,Karnataka,29,Chamarajanagara,531,"Calendar Year (Jan - Dec), 2021",Public,1210.0,1210.0,1210.0,1210.0,760.0,760.0,63.0,63.0,854.0,854.0,-11.0,-11.0
India,Karnataka,29,Chamarajanagara,531,"Calendar Year (Jan - Dec), 2022",Private,200.0,200.0,200.0,200.0,233.0,233.0,116.0,116.0,136.0,136.0,71.0,71.0
India,Karnataka,29,Chamarajanagara,531,"Calendar Year (Jan - Dec), 2022",Public,1150.0,1150.0,1150.0,1150.0,870.0,870.0,76.0,76.0,760.0,760.0,14.0,14.0
India,Karnataka,29,Chamarajanagara,531,"Calendar Year (Jan - Dec), 2023",Private,250.0,250.0,250.0,250.0,280.0,280.0,112.0,112.0,233.0,233.0,20.0,20.0
India,Karnataka,29,Chamarajanagara,531,"Calendar Year (Jan - Dec), 2023",Public,1100.0,1100.0,1100.0,1100.0,838.0,838.0,76.0,76.0,870.0,870.0,-4.0,-4.0
India,Karnataka,29,Chamarajanagara,531,"Calendar Year (Jan - Dec), 2024",Private,300.0,300.0,175.0,175.0,142.0,142.0,81.0,81.0,176.0,176.0,-19.0,-19.0
India,Karnataka,29,Chamarajanagara,531,"Calendar Year (Jan - Dec), 2024",Public,850.0,850.0,495.0,495.0,479.0,479.0,97.0,97.0,487.0,487.0,-2.0,-2.0
India,Karnataka,29,Chamarajanagara,531,"Calendar Year (Jan - Dec), 2025",Private,270.0,270.0,112.0,112.0,95.0,95.0,85.0,85.0,101.0,101.0,-6.0,-6.0
India,Karnataka,29,Chamarajanagara,531,"Calendar Year (Jan - Dec), 2025",Public,880.0,880.0,366.0,366.0,351.0,351.0,96.0,96.0,358.0,358.0,-2.0,-2.0
India,Karnataka,29,Chikkamagaluru,532,"Calendar Year (Jan - Dec), 2017",Private,432.0,432.0,432.0,432.0,39.0,39.0,9.0,9.0,0.0,0.0,0.0,0.0
India,Karnataka,29,Chikkamagaluru,532,"Calendar Year (Jan - Dec), 2017",Public,928.0,928.0,928.0,928.0,845.0,845.0,91.0,91.0,0.0,0.0,0.0,0.0
India,Karnataka,29,Chikkamagaluru,532,"Calendar Year (Jan - Dec), 2018",Private,627.0,627.0,627.0,627.0,32.0,32.0,5.0,5.0,39.0,39.0,-18.0,-18.0
India,Karnataka,29,Chikkamagaluru,532,"Calendar Year (Jan - Dec), 2018",Public,946.0,946.0,946.0,946.0,697.0,697.0,74.0,74.0,845.0,845.0,-18.0,-18.0
India,Karnataka,29,Chikkamagaluru,532,"Calendar Year (Jan - Dec), 2019",Private,1020.0,1020.0,1020.0,1020.0,158.0,158.0,15.0,15.0,32.0,32.0,394.0,394.0
India,Karnataka,29,Chikkamagaluru,532,"Calendar Year (Jan - Dec), 2019",Public,1400.0,1400.0,1400.0,1400.0,593.0,593.0,42.0,42.0,697.0,697.0,-15.0,-15.0
India,Karnataka,29,Chikkamagaluru,532,"Calendar Year (Jan - Dec), 2020",Private,1000.0,1000.0,1000.0,1000.0,148.0,148.0,15.0,15.0,158.0,158.0,-6.0,-6.0
India,Karnataka,29,Chikkamagaluru,532,"Calendar Year (Jan - Dec), 2020",Public,1450.0,1450.0,1450.0,1450.0,516.0,516.0,36.0,36.0,593.0,593.0,-13.0,-13.0
India,Karnataka,29,Chikkamagaluru,532,"Calendar Year (Jan - Dec), 2021",Private,870.0,870.0,870.0,870.0,128.0,128.0,15.0,15.0,148.0,148.0,-14.0,-14.0
India,Karnataka,29,Chikkamagaluru,532,"Calendar Year (Jan - Dec), 2021",Public,1270.0,1270.0,1270.0,1270.0,587.0,587.0,46.0,46.0,516.0,516.0,14.0,14.0
India,Karnataka,29,Chikkamagaluru,532,"Calendar Year (Jan - Dec), 2022",Private,90.0,90.0,90.0,90.0,158.0,158.0,176.0,176.0,128.0,128.0,23.0,23.0
India,Karnataka,29,Chikkamagaluru,532,"Calendar Year (Jan - Dec), 2022",Public,820.0,820.0,820.0,820.0,598.0,598.0,73.0,73.0,587.0,587.0,2.0,2.0
India,Karnataka,29,Chikkamagaluru,532,"Calendar Year (Jan - Dec), 2023",Private,120.0,120.0,120.0,120.0,159.0,159.0,132.0,132.0,158.0,158.0,1.0,1.0
India,Karnataka,29,Chikkamagaluru,532,"Calendar Year (Jan - Dec), 2023",Public,900.0,900.0,900.0,900.0,567.0,567.0,63.0,63.0,598.0,598.0,-5.0,-5.0
India,Karnataka,29,Chikkamagaluru,532,"Calendar Year (Jan - Dec), 2024",Private,120.0,120.0,70.0,70.0,81.0,81.0,116.0,116.0,84.0,84.0,-4.0,-4.0
India,Karnataka,29,Chikkamagaluru,532,"Calendar Year (Jan - Dec), 2024",Public,710.0,710.0,414.0,414.0,322.0,322.0,78.0,78.0,308.0,308.0,5.0,5.0
India,Karnataka,29,Chikkamagaluru,532,"Calendar Year (Jan - Dec), 2025",Private,150.0,150.0,62.0,62.0,41.0,41.0,66.0,66.0,67.0,67.0,-39.0,-39.0
India,Karnataka,29,Chikkamagaluru,532,"Calendar Year (Jan - Dec), 2025",Public,550.0,550.0,229.0,229.0,182.0,182.0,79.0,79.0,259.0,259.0,-30.0,-30.0
India,Karnataka,29,Chitradurga,533,"Calendar Year (Jan - Dec), 2017",Private,783.0,783.0,783.0,783.0,16.0,16.0,2.0,2.0,0.0,0.0,0.0,0.0
India,Karnataka,29,Chitradurga,533,"Calendar Year (Jan - Dec), 2017",Public,2119.0,2119.0,2119.0,2119.0,2189.0,2189.0,103.0,103.0,0.0,0.0,0.0,0.0
India,Karnataka,29,Chitradurga,533,"Calendar Year (Jan - Dec), 2018",Private,1135.0,1135.0,1135.0,1135.0,106.0,106.0,9.0,9.0,16.0,16.0,562.0,562.0
India,Karnataka,29,Chitradurga,533,"Calendar Year (Jan - Dec), 2018",Public,2162.0,2162.0,2162.0,2162.0,2245.0,2245.0,104.0,104.0,2189.0,2189.0,3.0,3.0
India,Karnataka,29,Chitradurga,533,"Calendar Year (Jan - Dec), 2019",Private,1490.0,1490.0,1490.0,1490.0,452.0,452.0,30.0,30.0,106.0,106.0,326.0,326.0
India,Karnataka,29,Chitradurga,533,"Calendar Year (Jan - Dec), 2019",Public,2040.0,2040.0,2040.0,2040.0,1831.0,1831.0,90.0,90.0,2245.0,2245.0,-18.0,-18.0
India,Karnataka,29,Chitradurga,533,"Calendar Year (Jan - Dec), 2020",Private,1450.0,1450.0,1450.0,1450.0,407.0,407.0,28.0,28.0,452.0,452.0,-10.0,-10.0
India,Karnataka,29,Chitradurga,533,"Calendar Year (Jan - Dec), 2020",Public,2120.0,2120.0,2120.0,2120.0,1242.0,1242.0,59.0,59.0,1831.0,1831.0,-32.0,-32.0
India,Karnataka,29,Chitradurga,533,"Calendar Year (Jan - Dec), 2021",Private,1400.0,1400.0,1400.0,1400.0,612.0,612.0,44.0,44.0,407.0,407.0,50.0,50.0
India,Karnataka,29,Chitradurga,533,"Calendar Year (Jan - Dec), 2021",Public,2030.0,2030.0,2030.0,2030.0,1197.0,1197.0,59.0,59.0,1242.0,1242.0,-4.0,-4.0
India,Karnataka,29,Chitradurga,533,"Calendar Year (Jan - Dec), 2022",Private,860.0,860.0,860.0,860.0,809.0,809.0,94.0,94.0,612.0,612.0,32.0,32.0
India,Karnataka,29,Chitradurga,533,"Calendar Year (Jan - Dec), 2022",Public,2010.0,2010.0,2010.0,2010.0,1256.0,1256.0,62.0,62.0,1197.0,1197.0,5.0,5.0
India,Karnataka,29,Chitradurga,533,"Calendar Year (Jan - Dec), 2023",Private,900.0,900.0,900.0,900.0,906.0,906.0,101.0,101.0,809.0,809.0,12.0,12.0
India,Karnataka,29,Chitradurga,533,"Calendar Year (Jan - Dec), 2023",Public,1950.0,1950.0,1950.0,1950.0,1202.0,1202.0,62.0,62.0,1256.0,1256.0,-4.0,-4.0
India,Karnataka,29,Chitradurga,533,"Calendar Year (Jan - Dec), 2024",Private,770.0,770.0,449.0,449.0,302.0,302.0,67.0,67.0,600.0,600.0,-50.0,-50.0
India,Karnataka,29,Chitradurga,533,"Calendar Year (Jan - Dec), 2024",Public,1390.0,1390.0,810.0,810.0,757.0,757.0,93.0,93.0,715.0,715.0,6.0,6.0
India,Karnataka,29,Chitradurga,533,"Calendar Year (Jan - Dec), 2025",Private,600.0,600.0,250.0,250.0,199.0,199.0,80.0,80.0,233.0,233.0,-15.0,-15.0
India,Karnataka,29,Chitradurga,533,"Calendar Year (Jan - Dec), 2025",Public,1320.0,1320.0,550.0,550.0,426.0,426.0,77.0,77.0,570.0,570.0,-25.0,-25.0
India,Karnataka,29,Dakshina Kannada,534,"Calendar Year (Jan - Dec), 2017",Private,1920.0,1920.0,1920.0,1920.0,44.0,44.0,2.0,2.0,0.0,0.0,0.0,0.0
India,Karnataka,29,Dakshina Kannada,534,"Calendar Year (Jan - Dec), 2017",Public,1622.0,1622.0,1622.0,1622.0,2234.0,2234.0,138.0,138.0,0.0,0.0,0.0,0.0
India,Karnataka,29,Dakshina Kannada,534,"Calendar Year (Jan - Dec), 2018",Private,2784.0,2784.0,2784.0,2784.0,145.0,145.0,5.0,5.0,44.0,44.0,230.0,230.0
India,Karnataka,29,Dakshina Kannada,534,"Calendar Year (Jan - Dec), 2018",Public,1655.0,1655.0,1655.0,1655.0,3017.0,3017.0,182.0,182.0,2234.0,2234.0,35.0,35.0
India,Karnataka,29,Dakshina Kannada,534,"Calendar Year (Jan - Dec), 2019",Private,1870.0,1870.0,1870.0,1870.0,438.0,438.0,23.0,23.0,145.0,145.0,202.0,202.0
India,Karnataka,29,Dakshina Kannada,534,"Calendar Year (Jan - Dec), 2019",Public,2560.0,2560.0,2560.0,2560.0,2939.0,2939.0,115.0,115.0,3017.0,3017.0,-3.0,-3.0
India,Karnataka,29,Dakshina Kannada,534,"Calendar Year (Jan - Dec), 2020",Private,1820.0,1820.0,1820.0,1820.0,689.0,689.0,38.0,38.0,438.0,438.0,57.0,57.0
India,Karnataka,29,Dakshina Kannada,534,"Calendar Year (Jan - Dec), 2020",Public,2650.0,2650.0,2650.0,2650.0,1751.0,1751.0,66.0,66.0,2939.0,2939.0,-40.0,-40.0
India,Karnataka,29,Dakshina Kannada,534,"Calendar Year (Jan - Dec), 2021",Private,1830.0,1830.0,1830.0,1830.0,845.0,845.0,46.0,46.0,689.0,689.0,23.0,23.0
India,Karnataka,29,Dakshina Kannada,534,"Calendar Year (Jan - Dec), 2021",Public,2660.0,2660.0,2660.0,2660.0,1867.0,1867.0,70.0,70.0,1751.0,1751.0,7.0,7.0
India,Karnataka,29,Dakshina Kannada,534,"Calendar Year (Jan - Dec), 2022",Private,1400.0,1400.0,1400.0,1400.0,920.0,920.0,66.0,66.0,845.0,845.0,9.0,9.0
India,Karnataka,29,Dakshina Kannada,534,"Calendar Year (Jan - Dec), 2022",Public,2100.0,2100.0,2100.0,2100.0,2038.0,2038.0,97.0,97.0,1867.0,1867.0,9.0,9.0
India,Karnataka,29,Dakshina Kannada,534,"Calendar Year (Jan - Dec), 2023",Private,1100.0,1100.0,1100.0,1100.0,1036.0,1036.0,94.0,94.0,920.0,920.0,13.0,13.0
India,Karnataka,29,Dakshina Kannada,534,"Calendar Year (Jan - Dec), 2023",Public,2600.0,2600.0,2600.0,2600.0,2042.0,2042.0,79.0,79.0,2038.0,2038.0,0.0,0.0
India,Karnataka,29,Dakshina Kannada,534,"Calendar Year (Jan - Dec), 2024",Private,950.0,950.0,554.0,554.0,482.0,482.0,87.0,87.0,586.0,586.0,-18.0,-18.0
India,Karnataka,29,Dakshina Kannada,534,"Calendar Year (Jan - Dec), 2024",Public,2250.0,2250.0,1312.0,1312.0,1126.0,1126.0,86.0,86.0,1196.0,1196.0,-6.0,-6.0
India,Karnataka,29,Dakshina Kannada,534,"Calendar Year (Jan - Dec), 2025",Private,900.0,900.0,375.0,375.0,250.0,250.0,67.0,67.0,401.0,401.0,-38.0,-38.0
India,Karnataka,29,Dakshina Kannada,534,"Calendar Year (Jan - Dec), 2025",Public,2000.0,2000.0,833.0,833.0,613.0,613.0,74.0,74.0,858.0,858.0,-29.0,-29.0
India,Karnataka,29,Davangere,535,"Calendar Year (Jan - Dec), 2017",Private,1073.0,1073.0,1073.0,1073.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
India,Karnataka,29,Davangere,535,"Calendar Year (Jan - Dec), 2017",Public,1922.0,1922.0,1922.0,1922.0,1559.0,1559.0,81.0,81.0,0.0,0.0,0.0,0.0
India,Karnataka,29,Davangere,535,"Calendar Year (Jan - Dec), 2018",Private,1556.0,1556.0,1556.0,1556.0,44.0,44.0,3.0,3.0,1.0,1.0,4300.0,4300.0
India,Karnataka,29,Davangere,535,"Calendar Year (Jan - Dec), 2018",Public,1960.0,1960.0,1960.0,1960.0,2170.0,2170.0,111.0,111.0,1559.0,1559.0,39.0,39.0
India,Karnataka,29,Davangere,535,"Calendar Year (Jan - Dec), 2019",Private,1750.0,1750.0,1750.0,1750.0,315.0,315.0,18.0,18.0,44.0,44.0,616.0,616.0
India,Karnataka,29,Davangere,535,"Calendar Year (Jan - Dec), 2019",Public,2390.0,2390.0,2390.0,2390.0,2488.0,2488.0,104.0,104.0,2170.0,2170.0,15.0,15.0
India,Karnataka,29,Davangere,535,"Calendar Year (Jan - Dec), 2020",Private,1390.0,1390.0,1390.0,1390.0,583.0,583.0,42.0,42.0,315.0,315.0,85.0,85.0
India,Karnataka,29,Davangere,535,"Calendar Year (Jan - Dec), 2020",Public,2020.0,2020.0,2020.0,2020.0,1298.0,1298.0,64.0,64.0,2488.0,2488.0,-48.0,-48.0
India,Karnataka,29,Davangere,535,"Calendar Year (Jan - Dec), 2021",Private,1370.0,1370.0,1370.0,1370.0,577.0,577.0,42.0,42.0,583.0,583.0,-1.0,-1.0
India,Karnataka,29,Davangere,535,"Calendar Year (Jan - Dec), 2021",Public,1990.0,1990.0,1990.0,1990.0,1469.0,1469.0,74.0,74.0,1298.0,1298.0,13.0,13.0
India,Karnataka,29,Davangere,535,"Calendar Year (Jan - Dec), 2022",Private,1460.0,1460.0,1460.0,1460.0,794.0,794.0,54.0,54.0,577.0,577.0,38.0,38.0
India,Karnataka,29,Davangere,535,"Calendar Year (Jan - Dec), 2022",Public,1940.0,1940.0,1940.0,1940.0,1692.0,1692.0,87.0,87.0,1469.0,1469.0,15.0,15.0
India,Karnataka,29,Davangere,535,"Calendar Year (Jan - Dec), 2023",Private,850.0,850.0,850.0,850.0,902.0,902.0,106.0,106.0,794.0,794.0,14.0,14.0
India,Karnataka,29,Davangere,535,"Calendar Year (Jan - Dec), 2023",Public,2550.0,2550.0,2550.0,2550.0,1763.0,1763.0,69.0,69.0,1692.0,1692.0,4.0,4.0
India,Karnataka,29,Davangere,535,"Calendar Year (Jan - Dec), 2024",Private,720.0,720.0,420.0,420.0,402.0,402.0,96.0,96.0,543.0,543.0,-26.0,-26.0
India,Karnataka,29,Davangere,535,"Calendar Year (Jan - Dec), 2024",Public,2150.0,2150.0,1254.0,1254.0,926.0,926.0,74.0,74.0,1004.0,1004.0,-8.0,-8.0
India,Karnataka,29,Davangere,535,"Calendar Year (Jan - Dec), 2025",Private,700.0,700.0,291.0,291.0,200.0,200.0,69.0,69.0,333.0,333.0,-40.0,-40.0
India,Karnataka,29,Davangere,535,"Calendar Year (Jan - Dec), 2025",Public,1700.0,1700.0,708.0,708.0,560.0,560.0,79.0,79.0,690.0,690.0,-19.0,-19.0
India,Karnataka,29,Dharwad,536,"Calendar Year (Jan - Dec), 2017",Private,1849.0,1849.0,1849.0,1849.0,407.0,407.0,22.0,22.0,0.0,0.0,0.0,0.0
India,Karnataka,29,Dharwad,536,"Calendar Year (Jan - Dec), 2017",Public,1502.0,1502.0,1502.0,1502.0,2293.0,2293.0,153.0,153.0,0.0,0.0,0.0,0.0
India,Karnataka,29,Dharwad,536,"Calendar Year (Jan - Dec), 2018",Private,2681.0,2681.0,2681.0,2681.0,810.0,810.0,30.0,30.0,407.0,407.0,99.0,99.0
India,Karnataka,29,Dharwad,536,"Calendar Year (Jan - Dec), 2018",Public,1532.0,1532.0,1532.0,1532.0,2562.0,2562.0,167.0,167.0,2293.0,2293.0,12.0,12.0
India,Karnataka,29,Dharwad,536,"Calendar Year (Jan - Dec), 2019",Private,1660.0,1660.0,1660.0,1660.0,873.0,873.0,53.0,53.0,810.0,810.0,8.0,8.0
India,Karnataka,29,Dharwad,536,"Calendar Year (Jan - Dec), 2019",Public,2270.0,2270.0,2270.0,2270.0,2543.0,2543.0,112.0,112.0,2562.0,2562.0,-1.0,-1.0
India,Karnataka,29,Dharwad,536,"Calendar Year (Jan - Dec), 2020",Private,1620.0,1620.0,1620.0,1620.0,693.0,693.0,43.0,43.0,873.0,873.0,-21.0,-21.0
India,Karnataka,29,Dharwad,536,"Calendar Year (Jan - Dec), 2020",Public,2350.0,2350.0,2350.0,2350.0,1643.0,1643.0,70.0,70.0,2543.0,2543.0,-35.0,-35.0
India,Karnataka,29,Dharwad,536,"Calendar Year (Jan - Dec), 2021",Private,1640.0,1640.0,1640.0,1640.0,648.0,648.0,40.0,40.0,693.0,693.0,-6.0,-6.0
India,Karnataka,29,Dharwad,536,"Calendar Year (Jan - Dec), 2021",Public,2380.0,2380.0,2380.0,2380.0,1950.0,1950.0,82.0,82.0,1643.0,1643.0,19.0,19.0
India,Karnataka,29,Dharwad,536,"Calendar Year (Jan - Dec), 2022",Private,1630.0,1630.0,1630.0,1630.0,796.0,796.0,49.0,49.0,648.0,648.0,23.0,23.0
India,Karnataka,29,Dharwad,536,"Calendar Year (Jan - Dec), 2022",Public,2440.0,2440.0,2440.0,2440.0,2074.0,2074.0,85.0,85.0,1950.0,1950.0,6.0,6.0
India,Karnataka,29,Dharwad,536,"Calendar Year (Jan - Dec), 2023",Private,900.0,900.0,900.0,900.0,1031.0,1031.0,115.0,115.0,796.0,796.0,30.0,30.0
India,Karnataka,29,Dharwad,536,"Calendar Year (Jan - Dec), 2023",Public,2950.0,2950.0,2950.0,2950.0,2237.0,2237.0,76.0,76.0,2074.0,2074.0,8.0,8.0
India,Karnataka,29,Dharwad,536,"Calendar Year (Jan - Dec), 2024",Private,900.0,900.0,525.0,525.0,599.0,599.0,114.0,114.0,637.0,637.0,-6.0,-6.0
India,Karnataka,29,Dharwad,536,"Calendar Year (Jan - Dec), 2024",Public,2900.0,2900.0,1691.0,1691.0,1138.0,1138.0,67.0,67.0,1290.0,1290.0,-12.0,-12.0
India,Karnataka,29,Dharwad,536,"Calendar Year (Jan - Dec), 2025",Private,1050.0,1050.0,437.0,437.0,325.0,325.0,74.0,74.0,483.0,483.0,-33.0,-33.0
India,Karnataka,29,Dharwad,536,"Calendar Year (Jan - Dec), 2025",Public,2050.0,2050.0,854.0,854.0,707.0,707.0,83.0,83.0,861.0,861.0,-18.0,-18.0
India,Karnataka,29,Gadag,537,"Calendar Year (Jan - Dec), 2017",Private,1887.0,1887.0,1887.0,1887.0,12.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0
India,Karnataka,29,Gadag,537,"Calendar Year (Jan - Dec), 2017",Public,1140.0,1140.0,1140.0,1140.0,1455.0,1455.0,128.0,128.0,0.0,0.0,0.0,0.0
India,Karnataka,29,Gadag,537,"Calendar Year (Jan - Dec), 2018",Private,2736.0,2736.0,2736.0,2736.0,284.0,284.0,10.0,10.0,12.0,12.0,2267.0,2267.0
India,Karnataka,29,Gadag,537,"Calendar Year (Jan - Dec), 2018",Public,1162.0,1162.0,1162.0,1162.0,1345.0,1345.0,116.0,116.0,1455.0,1455.0,-8.0,-8.0
India,Karnataka,29,Gadag,537,"Calendar Year (Jan - Dec), 2019",Private,960.0,960.0,960.0,960.0,295.0,295.0,31.0,31.0,284.0,284.0,4.0,4.0
India,Karnataka,29,Gadag,537,"Calendar Year (Jan - Dec), 2019",Public,1310.0,1310.0,1310.0,1310.0,1351.0,1351.0,103.0,103.0,1345.0,1345.0,0.0,0.0
India,Karnataka,29,Gadag,537,"Calendar Year (Jan - Dec), 2020",Private,930.0,930.0,930.0,930.0,279.0,279.0,30.0,30.0,295.0,295.0,-5.0,-5.0
India,Karnataka,29,Gadag,537,"Calendar Year (Jan - Dec), 2020",Public,1360.0,1360.0,1360.0,1360.0,893.0,893.0,66.0,66.0,1351.0,1351.0,-34.0,-34.0
India,Karnataka,29,Gadag,537,"Calendar Year (Jan - Dec), 2021",Private,900.0,900.0,900.0,900.0,423.0,423.0,47.0,47.0,279.0,279.0,52.0,52.0
India,Karnataka,29,Gadag,537,"Calendar Year (Jan - Dec), 2021",Public,1300.0,1300.0,1300.0,1300.0,942.0,942.0,72.0,72.0,893.0,893.0,5.0,5.0
India,Karnataka,29,Gadag,537,"Calendar Year (Jan - Dec), 2022",Private,600.0,600.0,600.0,600.0,540.0,540.0,90.0,90.0,423.0,423.0,28.0,28.0
India,Karnataka,29,Gadag,537,"Calendar Year (Jan - Dec), 2022",Public,1400.0,1400.0,1400.0,1400.0,991.0,991.0,71.0,71.0,942.0,942.0,5.0,5.0
India,Karnataka,29,Gadag,537,"Calendar Year (Jan - Dec), 2023",Private,600.0,600.0,600.0,600.0,533.0,533.0,89.0,89.0,540.0,540.0,-1.0,-1.0
India,Karnataka,29,Gadag,537,"Calendar Year (Jan - Dec), 2023",Public,1300.0,1300.0,1300.0,1300.0,1051.0,1051.0,81.0,81.0,991.0,991.0,6.0,6.0
India,Karnataka,29,Gadag,537,"Calendar Year (Jan - Dec), 2024",Private,600.0,600.0,350.0,350.0,325.0,325.0,93.0,93.0,312.0,312.0,4.0,4.0
India,Karnataka,29,Gadag,537,"Calendar Year (Jan - Dec), 2024",Public,1000.0,1000.0,583.0,583.0,517.0,517.0,89.0,89.0,514.0,514.0,1.0,1.0
India,Karnataka,29,Gadag,537,"Calendar Year (Jan - Dec), 2025",Private,550.0,550.0,229.0,229.0,155.0,155.0,68.0,68.0,271.0,271.0,-43.0,-43.0
India,Karnataka,29,Gadag,537,"Calendar Year (Jan - Dec), 2025",Public,1000.0,1000.0,416.0,416.0,291.0,291.0,70.0,70.0,382.0,382.0,-24.0,-24.0
India,Karnataka,29,Kalaburagi,538,"Calendar Year (Jan - Dec), 2017",Private,863.0,863.0,863.0,863.0,90.0,90.0,10.0,10.0,0.0,0.0,0.0,0.0
India,Karnataka,29,Kalaburagi,538,"Calendar Year (Jan - Dec), 2017",Public,2281.0,2281.0,2281.0,2281.0,1732.0,1732.0,76.0,76.0,0.0,0.0,0.0,0.0
India,Karnataka,29,Kalaburagi,538,"Calendar Year (Jan - Dec), 2018",Private,1252.0,1252.0,1252.0,1252.0,610.0,610.0,49.0,49.0,90.0,90.0,578.0,578.0
India,Karnataka,29,Kalaburagi,538,"Calendar Year (Jan - Dec), 2018",Public,2326.0,2326.0,2326.0,2326.0,2456.0,2456.0,106.0,106.0,1732.0,1732.0,42.0,42.0
India,Karnataka,29,Kalaburagi,538,"Calendar Year (Jan - Dec), 2019",Private,2310.0,2310.0,2310.0,2310.0,1477.0,1477.0,64.0,64.0,610.0,610.0,142.0,142.0
India,Karnataka,29,Kalaburagi,538,"Calendar Year (Jan - Dec), 2019",Public,3150.0,3150.0,3150.0,3150.0,2988.0,2988.0,95.0,95.0,2456.0,2456.0,22.0,22.0
India,Karnataka,29,Kalaburagi,538,"Calendar Year (Jan - Dec), 2020",Private,2250.0,2250.0,2250.0,2250.0,908.0,908.0,40.0,40.0,1477.0,1477.0,-39.0,-39.0
India,Karnataka,29,Kalaburagi,538,"Calendar Year (Jan - Dec), 2020",Public,3270.0,3270.0,3270.0,3270.0,1628.0,1628.0,50.0,50.0,2988.0,2988.0,-46.0,-46.0
India,Karnataka,29,Kalaburagi,538,"Calendar Year (Jan - Dec), 2021",Private,2330.0,2330.0,2330.0,2330.0,1431.0,1431.0,61.0,61.0,908.0,908.0,58.0,58.0
India,Karnataka,29,Kalaburagi,538,"Calendar Year (Jan - Dec), 2021",Public,3390.0,3390.0,3390.0,3390.0,1929.0,1929.0,57.0,57.0,1628.0,1628.0,18.0,18.0
India,Karnataka,29,Kalaburagi,538,"Calendar Year (Jan - Dec), 2022",Private,2100.0,2100.0,2100.0,2100.0,1635.0,1635.0,78.0,78.0,1431.0,1431.0,14.0,14.0
India,Karnataka,29,Kalaburagi,538,"Calendar Year (Jan - Dec), 2022",Public,3900.0,3900.0,3900.0,3900.0,2494.0,2494.0,64.0,64.0,1929.0,1929.0,29.0,29.0
India,Karnataka,29,Kalaburagi,538,"Calendar Year (Jan - Dec), 2023",Private,1800.0,1800.0,1800.0,1800.0,1591.0,1591.0,88.0,88.0,1635.0,1635.0,-3.0,-3.0
India,Karnataka,29,Kalaburagi,538,"Calendar Year (Jan - Dec), 2023",Public,3400.0,3400.0,3400.0,3400.0,2566.0,2566.0,75.0,75.0,2494.0,2494.0,3.0,3.0
India,Karnataka,29,Kalaburagi,538,"Calendar Year (Jan - Dec), 2024",Private,1800.0,1800.0,1050.0,1050.0,868.0,868.0,83.0,83.0,910.0,910.0,-5.0,-5.0
India,Karnataka,29,Kalaburagi,538,"Calendar Year (Jan - Dec), 2024",Public,2970.0,2970.0,1732.0,1732.0,1508.0,1508.0,87.0,87.0,1485.0,1485.0,2.0,2.0
