Country,StateName,StateCode,Year,I1279_3_sum,I1279_3_avg,I1279_4_sum,I1279_4_avg,I1279_11_sum,I1279_11_avg,I1279_5_sum,I1279_5_avg,I1279_12_sum,I1279_12_avg,I1279_6_sum,I1279_6_avg,I1279_13_sum,I1279_13_avg,I1279_7_sum,I1279_7_avg,I1279_14_sum,I1279_14_avg,I1279_8_sum,I1279_8_avg,I1279_15_sum,I1279_15_avg,I1279_9_sum,I1279_9_avg,I1279_16_sum,I1279_16_avg,I1279_10_sum,I1279_10_avg,I1279_17_sum,I1279_17_avg,I1279_18_sum,I1279_18_avg
India,Tamil Nadu,33,"Calendar Year (Jan - Dec), 2021",59166.0,59166.0,28505.0,28505.0,48.2,48.2,49549.0,49549.0,83.7,83.7,3782.0,3782.0,6.4,6.4,1368.0,1368.0,2.3,2.3,294.0,294.0,0.5,0.5,1219.0,1219.0,2.1,2.1,388.0,388.0,0.7,0.7,,
India,Tamil Nadu,33,"Calendar Year (Jan - Dec), 2022",67582.0,67582.0,33594.0,33594.0,49.7,49.7,58153.0,58153.0,86.0,86.0,4074.0,4074.0,6.0,6.0,1600.0,1600.0,2.4,2.4,367.0,367.0,0.5,0.5,1337.0,1337.0,2.0,2.0,22.0,22.0,0.0,0.0,,
India,Puducherry,34,"Calendar Year (Jan - Dec), 2017",1189.0,1189.0,608.0,608.0,51.0,51.0,1051.0,1051.0,88.0,88.0,54.0,54.0,5.0,5.0,28.0,28.0,2.0,2.0,15.0,15.0,1.0,1.0,7.0,7.0,1.0,1.0,34.0,34.0,,,,
India,Puducherry,34,"Calendar Year (Jan - Dec), 2018",1321.0,1321.0,616.0,616.0,80.0,80.0,1160.0,1160.0,88.0,88.0,75.0,75.0,6.0,6.0,30.0,30.0,2.0,2.0,17.0,17.0,1.0,1.0,5.0,5.0,0.0,0.0,34.0,34.0,3.0,3.0,767.0,767.0
India,Puducherry,34,"Calendar Year (Jan - Dec), 2019",1344.0,1344.0,634.0,634.0,72.0,72.0,1104.0,1104.0,82.0,82.0,99.0,99.0,7.4,7.4,31.0,31.0,2.3,2.3,17.0,17.0,1.3,1.3,32.0,32.0,2.4,2.4,61.0,61.0,4.5,4.5,878.0,878.0
India,Puducherry,34,"Calendar Year (Jan - Dec), 2020",1087.0,1087.0,475.0,475.0,67.0,67.0,903.0,903.0,83.0,83.0,66.0,66.0,6.1,6.1,18.0,18.0,1.7,1.7,9.0,9.0,0.8,0.8,29.0,29.0,2.7,2.7,3.0,3.0,0.3,0.3,708.0,708.0
India,Puducherry,34,"Calendar Year (Jan - Dec), 2021",1252.0,1252.0,544.0,544.0,43.5,43.5,1024.0,1024.0,81.8,81.8,67.0,67.0,5.4,5.4,26.0,26.0,2.1,2.1,11.0,11.0,0.9,0.9,25.0,25.0,2.0,2.0,2.0,2.0,0.2,0.2,,
India,Puducherry,34,"Calendar Year (Jan - Dec), 2022",1259.0,1259.0,558.0,558.0,44.3,44.3,1031.0,1031.0,81.9,81.9,103.0,103.0,8.2,8.2,30.0,30.0,2.4,2.4,12.0,12.0,1.0,1.0,28.0,28.0,2.2,2.2,0.0,0.0,0.0,0.0,,
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2017",492.0,492.0,141.0,141.0,29.0,29.0,439.0,439.0,89.0,89.0,17.0,17.0,3.0,3.0,14.0,14.0,3.0,3.0,2.0,2.0,0.0,0.0,4.0,4.0,1.0,1.0,16.0,16.0,,,,
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2018",448.0,448.0,128.0,128.0,66.0,66.0,397.0,397.0,89.0,89.0,11.0,11.0,2.0,2.0,16.0,16.0,4.0,4.0,4.0,4.0,1.0,1.0,5.0,5.0,1.0,1.0,15.0,15.0,3.0,3.0,194.0,194.0
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2019",497.0,497.0,134.0,134.0,53.0,53.0,415.0,415.0,84.0,84.0,24.0,24.0,4.8,4.8,16.0,16.0,3.2,3.2,0.0,0.0,0.0,0.0,6.0,6.0,1.2,1.2,36.0,36.0,7.2,7.2,255.0,255.0
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2020",392.0,392.0,124.0,124.0,58.0,58.0,335.0,335.0,85.0,85.0,15.0,15.0,3.8,3.8,4.0,4.0,1.0,1.0,3.0,3.0,0.8,0.8,6.0,6.0,1.5,1.5,1.0,1.0,0.3,0.3,214.0,214.0
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2021",444.0,444.0,151.0,151.0,34.0,34.0,386.0,386.0,86.9,86.9,11.0,11.0,2.5,2.5,10.0,10.0,2.3,2.3,2.0,2.0,0.5,0.5,9.0,9.0,2.0,2.0,3.0,3.0,0.7,0.7,,
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2022",442.0,442.0,193.0,193.0,43.7,43.7,375.0,375.0,84.8,84.8,13.0,13.0,2.9,2.9,14.0,14.0,3.2,3.2,6.0,6.0,1.4,1.4,10.0,10.0,2.3,2.3,0.0,0.0,0.0,0.0,,
India,Telangana,36,"Calendar Year (Jan - Dec), 2017",29936.0,29936.0,14241.0,14241.0,48.0,48.0,25827.0,25827.0,86.0,86.0,980.0,980.0,3.0,3.0,717.0,717.0,2.0,2.0,292.0,292.0,1.0,1.0,149.0,149.0,0.0,0.0,1971.0,1971.0,,,,
India,Telangana,36,"Calendar Year (Jan - Dec), 2018",34104.0,34104.0,16702.0,16702.0,80.0,80.0,31160.0,31160.0,91.0,91.0,1271.0,1271.0,4.0,4.0,491.0,491.0,1.0,1.0,172.0,172.0,1.0,1.0,211.0,211.0,1.0,1.0,799.0,799.0,2.0,2.0,20912.0,20912.0
India,Telangana,36,"Calendar Year (Jan - Dec), 2019",40962.0,40962.0,20573.0,20573.0,84.0,84.0,36216.0,36216.0,88.0,88.0,1507.0,1507.0,3.7,3.7,314.0,314.0,0.8,0.8,169.0,169.0,0.4,0.4,486.0,486.0,1.2,1.2,2270.0,2270.0,5.5,5.5,24628.0,24628.0
India,Telangana,36,"Calendar Year (Jan - Dec), 2020",34089.0,34089.0,16654.0,16654.0,92.0,92.0,30033.0,30033.0,88.0,88.0,1124.0,1124.0,3.3,3.3,172.0,172.0,0.5,0.5,104.0,104.0,0.3,0.3,834.0,834.0,2.4,2.4,860.0,860.0,2.5,2.5,18061.0,18061.0
India,Telangana,36,"Calendar Year (Jan - Dec), 2021",37458.0,37458.0,18600.0,18600.0,49.7,49.7,34143.0,34143.0,91.2,91.2,1130.0,1130.0,3.0,3.0,222.0,222.0,0.6,0.6,148.0,148.0,0.4,0.4,468.0,468.0,1.2,1.2,370.0,370.0,1.0,1.0,,
India,Telangana,36,"Calendar Year (Jan - Dec), 2022",46780.0,46780.0,21921.0,21921.0,46.9,46.9,43023.0,43023.0,92.0,92.0,1253.0,1253.0,2.7,2.7,232.0,232.0,0.5,0.5,174.0,174.0,0.4,0.4,677.0,677.0,1.4,1.4,171.0,171.0,0.4,0.4,,
India,Ladakh,37,"Calendar Year (Jan - Dec), 2017",149.1310681857,149.1310681857,46.414802976,46.414802976,31.0,31.0,105.3629151438,105.3629151438,71.0,71.0,3.0841127331,3.0841127331,2.0,2.0,2.3404259748,2.3404259748,2.0,2.0,0.874925598,0.874925598,1.0,1.0,0.5030822189,0.5030822189,0.0,0.0,36.9656065171,36.9656065171,,,,
India,Ladakh,37,"Calendar Year (Jan - Dec), 2018",207.2917473153,207.2917473153,67.3911441889,67.3911441889,68.0,68.0,173.2790146916,173.2790146916,84.0,84.0,4.6808519495,4.6808519495,2.0,2.0,3.5434486721,3.5434486721,2.0,2.0,0.9405450179,0.9405450179,0.0,0.0,0.7436867583,0.7436867583,0.0,0.0,24.104200226,24.104200226,12.0,12.0,99.2603090975,99.2603090975
India,Ladakh,37,"Calendar Year (Jan - Dec), 2019",324.0,324.0,82.0,82.0,48.0,48.0,272.0,272.0,84.0,84.0,20.0,20.0,6.2,6.2,1.0,1.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,9.6,9.6,170.0,170.0
India,Ladakh,37,"Calendar Year (Jan - Dec), 2020",186.0,186.0,38.0,38.0,41.0,41.0,145.0,145.0,78.0,78.0,11.0,11.0,5.9,5.9,3.0,3.0,1.6,1.6,2.0,2.0,1.1,1.1,0.0,0.0,0.0,0.0,14.0,14.0,7.5,7.5,93.0,93.0
India,Ladakh,37,"Calendar Year (Jan - Dec), 2021",254.0,254.0,101.0,101.0,39.8,39.8,206.0,206.0,81.1,81.1,20.0,20.0,7.9,7.9,4.0,4.0,1.6,1.6,1.0,1.0,0.4,0.4,3.0,3.0,1.2,1.2,3.0,3.0,1.2,1.2,,
India,Ladakh,37,"Calendar Year (Jan - Dec), 2022",276.0,276.0,158.0,158.0,57.2,57.2,247.0,247.0,89.5,89.5,11.0,11.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
India,The Dadra And Nagar Haveli And Daman And Diu,38,"Calendar Year (Jan - Dec), 2017",973.0,973.0,313.0,313.0,28.4317858735,28.4317858735,885.0,885.0,87.1704168525,87.1704168525,26.0,26.0,3.2613690211,3.2613690211,35.0,35.0,6.6761605948,6.6761605948,1.0,1.0,0.0,0.0,2.0,2.0,0.6306845105,0.6306845105,24.0,24.0,,,,
India,The Dadra And Nagar Haveli And Daman And Diu,38,"Calendar Year (Jan - Dec), 2018",703.0,703.0,193.0,193.0,76.801101363,76.801101363,625.0,625.0,86.0624703841,86.0624703841,22.0,22.0,3.0,3.0,27.0,27.0,5.6761605948,5.6761605948,4.0,4.0,0.3693154895,0.3693154895,9.0,9.0,1.6306845105,1.6306845105,16.0,16.0,2.8920535316,2.8920535316,238.0,238.0
India,The Dadra And Nagar Haveli And Daman And Diu,38,"Calendar Year (Jan - Dec), 2019",671.0,671.0,254.0,254.0,87.0,87.0,618.0,618.0,92.0,92.0,20.0,20.0,3.0,3.0,17.0,17.0,2.5,2.5,3.0,3.0,0.4,0.4,4.0,4.0,0.6,0.6,9.0,9.0,1.3,1.3,293.0,293.0
India,The Dadra And Nagar Haveli And Daman And Diu,38,"Calendar Year (Jan - Dec), 2020",562.0,562.0,236.0,236.0,90.0,90.0,526.0,526.0,94.0,94.0,13.0,13.0,2.3,2.3,3.0,3.0,0.5,0.5,1.0,1.0,0.2,0.2,1.0,1.0,0.2,0.2,7.0,7.0,1.2,1.2,262.0,262.0
India,The Dadra And Nagar Haveli And Daman And Diu,38,"Calendar Year (Jan - Dec), 2021",588.0,588.0,233.0,233.0,39.6,39.6,549.0,549.0,93.4,93.4,20.0,20.0,3.4,3.4,2.0,2.0,0.3,0.3,2.0,2.0,0.3,0.3,4.0,4.0,0.7,0.7,0.0,0.0,0.0,0.0,,
India,The Dadra And Nagar Haveli And Daman And Diu,38,"Calendar Year (Jan - Dec), 2022",602.0,602.0,233.0,233.0,38.7,38.7,568.0,568.0,94.4,94.4,18.0,18.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.3,0.3,5.0,5.0,0.8,0.8,0.0,0.0,0.0,0.0,,
