StateCode,StateName,DistrictCode,DistrictName,Year,phc_count,chc_count,sc_count,dh_count
19,West Bengal,704,Paschim Bardhaman,2021,64.0,9.0,173.0,1.0
19,West Bengal,999999,Unknown Districts Of India,2017,947.0,364.0,10868.0,23.0
20,Jharkhand,322,Bokaro,2016,16.0,8.0,115.0,1.0
20,Jharkhand,322,Bokaro,2017,16.0,8.0,115.0,1.0
20,Jharkhand,322,Bokaro,2018,2.0,8.0,101.0,1.0
20,Jharkhand,322,Bokaro,2019,20.0,8.0,115.0,1.0
20,Jharkhand,322,Bokaro,2020,20.0,8.0,115.0,1.0
20,Jharkhand,322,Bokaro,2021,25.0,9.0,115.0,1.0
20,Jharkhand,323,Chatra,2016,8.0,6.0,93.0,1.0
20,Jharkhand,323,Chatra,2017,8.0,5.0,93.0,1.0
20,Jharkhand,323,Chatra,2018,8.0,5.0,87.0,1.0
20,Jharkhand,323,Chatra,2019,9.0,5.0,93.0,1.0
20,Jharkhand,323,Chatra,2020,9.0,5.0,93.0,1.0
20,Jharkhand,323,Chatra,2021,9.0,5.0,93.0,1.0
20,Jharkhand,324,Deoghar,2016,5.0,7.0,180.0,1.0
20,Jharkhand,324,Deoghar,2017,5.0,7.0,180.0,1.0
20,Jharkhand,324,Deoghar,2018,1.0,9.0,171.0,1.0
20,Jharkhand,324,Deoghar,2019,8.0,7.0,180.0,1.0
20,Jharkhand,324,Deoghar,2020,8.0,7.0,180.0,1.0
20,Jharkhand,324,Deoghar,2021,10.0,7.0,180.0,1.0
20,Jharkhand,325,Dhanbad,2016,25.0,8.0,140.0,1.0
20,Jharkhand,325,Dhanbad,2017,26.0,7.0,140.0,0.0
20,Jharkhand,325,Dhanbad,2018,20.0,7.0,134.0,0.0
20,Jharkhand,325,Dhanbad,2019,33.0,9.0,140.0,0.0
20,Jharkhand,325,Dhanbad,2020,33.0,9.0,140.0,0.0
20,Jharkhand,325,Dhanbad,2021,35.0,9.0,140.0,1.0
20,Jharkhand,326,Dumka,2016,34.0,11.0,248.0,1.0
20,Jharkhand,326,Dumka,2017,34.0,10.0,248.0,1.0
20,Jharkhand,326,Dumka,2018,20.0,12.0,240.0,1.0
20,Jharkhand,326,Dumka,2019,35.0,10.0,248.0,1.0
20,Jharkhand,326,Dumka,2020,35.0,10.0,248.0,0.0
20,Jharkhand,326,Dumka,2021,35.0,10.0,248.0,0.0
20,Jharkhand,327,East Singhbum,2016,16.0,9.0,243.0,1.0
20,Jharkhand,327,East Singhbum,2017,16.0,9.0,243.0,1.0
20,Jharkhand,327,East Singhbum,2018,0.0,9.0,234.0,1.0
20,Jharkhand,327,East Singhbum,2019,25.0,9.0,243.0,1.0
20,Jharkhand,327,East Singhbum,2020,11.0,6.0,117.0,1.0
20,Jharkhand,327,East Singhbum,2021,25.0,11.0,243.0,1.0
20,Jharkhand,328,Garhwa,2016,10.0,7.0,117.0,1.0
20,Jharkhand,328,Garhwa,2017,10.0,6.0,117.0,1.0
20,Jharkhand,328,Garhwa,2018,10.0,6.0,108.0,1.0
20,Jharkhand,328,Garhwa,2019,11.0,6.0,117.0,1.0
20,Jharkhand,328,Garhwa,2020,17.0,11.0,179.0,1.0
20,Jharkhand,328,Garhwa,2021,11.0,6.0,117.0,1.0
20,Jharkhand,329,Giridih,2016,15.0,12.0,179.0,1.0
20,Jharkhand,329,Giridih,2017,15.0,11.0,179.0,1.0
20,Jharkhand,329,Giridih,2018,17.0,11.0,177.0,1.0
20,Jharkhand,329,Giridih,2019,17.0,11.0,179.0,1.0
20,Jharkhand,329,Giridih,2020,10.0,7.0,181.0,1.0
20,Jharkhand,329,Giridih,2021,17.0,11.0,179.0,1.0
20,Jharkhand,330,Godda,2016,9.0,8.0,181.0,1.0
20,Jharkhand,330,Godda,2017,9.0,7.0,181.0,1.0
20,Jharkhand,330,Godda,2018,9.0,7.0,177.0,1.0
20,Jharkhand,330,Godda,2019,10.0,7.0,181.0,1.0
20,Jharkhand,330,Godda,2020,2.0,10.0,243.0,1.0
20,Jharkhand,330,Godda,2021,10.0,7.0,181.0,1.0
20,Jharkhand,331,Gumla,2016,1.0,11.0,243.0,1.0
20,Jharkhand,331,Gumla,2017,1.0,10.0,243.0,1.0
20,Jharkhand,331,Gumla,2018,0.0,10.0,231.0,1.0
20,Jharkhand,331,Gumla,2019,2.0,10.0,243.0,1.0
20,Jharkhand,331,Gumla,2020,16.0,8.0,140.0,1.0
20,Jharkhand,331,Gumla,2021,2.0,10.0,243.0,1.0
20,Jharkhand,332,Hazaribagh,2016,13.0,9.0,140.0,1.0
20,Jharkhand,332,Hazaribagh,2017,13.0,8.0,140.0,1.0
20,Jharkhand,332,Hazaribagh,2018,7.0,8.0,136.0,1.0
20,Jharkhand,332,Hazaribagh,2019,16.0,8.0,140.0,1.0
20,Jharkhand,332,Hazaribagh,2020,13.0,4.0,129.0,1.0
20,Jharkhand,332,Hazaribagh,2021,16.0,8.0,140.0,0.0
20,Jharkhand,333,Jamtara,2016,15.0,4.0,129.0,1.0
20,Jharkhand,333,Jamtara,2017,15.0,4.0,129.0,1.0
20,Jharkhand,333,Jamtara,2019,13.0,4.0,129.0,1.0
20,Jharkhand,333,Jamtara,2020,5.0,5.0,108.0,1.0
20,Jharkhand,333,Jamtara,2021,13.0,4.0,129.0,1.0
20,Jharkhand,334,Koderma,2016,6.0,5.0,65.0,1.0
20,Jharkhand,334,Koderma,2017,6.0,4.0,65.0,1.0
20,Jharkhand,334,Koderma,2018,6.0,6.0,62.0,1.0
20,Jharkhand,334,Koderma,2019,8.0,4.0,65.0,1.0
20,Jharkhand,334,Koderma,2020,7.0,6.0,97.0,1.0
20,Jharkhand,334,Koderma,2021,8.0,4.0,65.0,1.0
20,Jharkhand,335,Latehar,2016,7.0,7.0,97.0,1.0
20,Jharkhand,335,Latehar,2017,7.0,6.0,97.0,1.0
20,Jharkhand,335,Latehar,2018,4.0,6.0,94.0,1.0
20,Jharkhand,335,Latehar,2019,7.0,6.0,97.0,1.0
20,Jharkhand,335,Latehar,2020,7.0,4.0,74.0,1.0
20,Jharkhand,335,Latehar,2021,7.0,6.0,97.0,1.0
20,Jharkhand,336,Lohardaga,2016,10.0,5.0,74.0,1.0
20,Jharkhand,336,Lohardaga,2017,10.0,4.0,74.0,1.0
20,Jharkhand,336,Lohardaga,2018,9.0,4.0,67.0,1.0
20,Jharkhand,336,Lohardaga,2019,7.0,4.0,74.0,1.0
20,Jharkhand,336,Lohardaga,2020,10.0,5.0,121.0,1.0
20,Jharkhand,336,Lohardaga,2021,7.0,4.0,74.0,1.0
20,Jharkhand,337,Pakur,2016,9.0,6.0,121.0,1.0
20,Jharkhand,337,Pakur,2017,9.0,5.0,121.0,1.0
20,Jharkhand,337,Pakur,2018,9.0,5.0,116.0,1.0
20,Jharkhand,337,Pakur,2019,10.0,5.0,121.0,1.0
20,Jharkhand,337,Pakur,2020,24.0,7.0,171.0,1.0
20,Jharkhand,337,Pakur,2021,10.0,5.0,121.0,1.0
20,Jharkhand,338,Palamu,2016,22.0,8.0,171.0,1.0
20,Jharkhand,338,Palamu,2017,22.0,7.0,171.0,1.0
20,Jharkhand,338,Palamu,2018,22.0,7.0,169.0,1.0
20,Jharkhand,338,Palamu,2019,24.0,7.0,171.0,1.0
20,Jharkhand,338,Palamu,2020,16.0,13.0,343.0,1.0
20,Jharkhand,338,Palamu,2021,24.0,7.0,171.0,0.0
20,Jharkhand,339,Ranchi,2016,26.0,13.0,324.0,1.0
20,Jharkhand,339,Ranchi,2017,26.0,13.0,324.0,1.0
20,Jharkhand,339,Ranchi,2018,18.0,13.0,274.0,1.0
20,Jharkhand,339,Ranchi,2019,34.0,13.0,324.0,1.0
20,Jharkhand,339,Ranchi,2020,8.0,4.0,54.0,1.0
20,Jharkhand,339,Ranchi,2021,35.0,15.0,324.0,1.0
20,Jharkhand,340,Sahebganj,2016,10.0,6.0,136.0,1.0
20,Jharkhand,340,Sahebganj,2017,10.0,6.0,136.0,1.0
20,Jharkhand,340,Sahebganj,2018,10.0,6.0,130.0,1.0
20,Jharkhand,340,Sahebganj,2019,12.0,8.0,136.0,1.0
20,Jharkhand,340,Sahebganj,2020,34.0,14.0,324.0,1.0
20,Jharkhand,340,Sahebganj,2021,12.0,6.0,136.0,1.0
20,Jharkhand,341,Saraikela Kharsawan,2016,10.0,7.0,192.0,1.0
20,Jharkhand,341,Saraikela Kharsawan,2017,10.0,6.0,192.0,1.0
20,Jharkhand,341,Saraikela Kharsawan,2018,4.0,6.0,180.0,1.0
20,Jharkhand,341,Saraikela Kharsawan,2019,13.0,6.0,192.0,1.0
20,Jharkhand,341,Saraikela Kharsawan,2020,12.0,6.0,136.0,1.0
20,Jharkhand,341,Saraikela Kharsawan,2021,13.0,6.0,192.0,1.0
20,Jharkhand,342,Simdega,2016,7.0,7.0,155.0,1.0
20,Jharkhand,342,Simdega,2017,7.0,6.0,155.0,1.0
20,Jharkhand,342,Simdega,2018,7.0,6.0,145.0,1.0
20,Jharkhand,342,Simdega,2019,8.0,6.0,155.0,1.0
20,Jharkhand,342,Simdega,2020,13.0,6.0,192.0,1.0
20,Jharkhand,342,Simdega,2021,8.0,6.0,155.0,1.0
20,Jharkhand,343,West Singhbhum,2016,14.0,14.0,343.0,1.0
20,Jharkhand,343,West Singhbhum,2017,14.0,13.0,343.0,1.0
20,Jharkhand,343,West Singhbhum,2018,9.0,13.0,332.0,1.0
20,Jharkhand,343,West Singhbhum,2019,16.0,13.0,343.0,1.0
20,Jharkhand,343,West Singhbhum,2020,7.0,6.0,155.0,1.0
20,Jharkhand,343,West Singhbhum,2021,16.0,13.0,343.0,1.0
20,Jharkhand,606,Khunti,2016,4.0,6.0,108.0,1.0
20,Jharkhand,606,Khunti,2017,4.0,5.0,108.0,1.0
20,Jharkhand,606,Khunti,2018,7.0,5.0,100.0,1.0
20,Jharkhand,606,Khunti,2019,5.0,5.0,108.0,1.0
20,Jharkhand,606,Khunti,2020,8.0,4.0,65.0,1.0
20,Jharkhand,606,Khunti,2021,5.0,5.0,108.0,1.0
20,Jharkhand,607,Ramgarh,2016,5.0,4.0,54.0,1.0
20,Jharkhand,607,Ramgarh,2017,5.0,4.0,54.0,1.0
20,Jharkhand,607,Ramgarh,2018,5.0,4.0,52.0,1.0
20,Jharkhand,607,Ramgarh,2019,8.0,6.0,54.0,1.0
20,Jharkhand,607,Ramgarh,2020,25.0,11.0,243.0,1.0
20,Jharkhand,607,Ramgarh,2021,8.0,4.0,54.0,1.0
21,Odisha,344,Anugul,2016,31.0,9.0,166.0,1.0
21,Odisha,344,Anugul,2017,31.0,9.0,166.0,1.0
21,Odisha,344,Anugul,2018,11.0,9.0,164.0,1.0
21,Odisha,344,Anugul,2020,31.0,9.0,166.0,1.0
21,Odisha,344,Anugul,2021,32.0,9.0,166.0,1.0
21,Odisha,345,Balangir,2016,44.0,15.0,226.0,1.0
21,Odisha,345,Balangir,2017,46.0,15.0,226.0,1.0
21,Odisha,345,Balangir,2018,18.0,15.0,222.0,1.0
21,Odisha,345,Balangir,2020,48.0,15.0,226.0,1.0
21,Odisha,345,Balangir,2021,48.0,15.0,226.0,1.0
21,Odisha,346,Baleshwar,2016,68.0,17.0,275.0,1.0
21,Odisha,346,Baleshwar,2017,71.0,17.0,275.0,1.0
21,Odisha,346,Baleshwar,2018,33.0,17.0,275.0,1.0
21,Odisha,346,Baleshwar,2020,73.0,17.0,275.0,1.0
21,Odisha,346,Baleshwar,2021,74.0,17.0,275.0,1.0
21,Odisha,347,Bargarh,2016,46.0,14.0,204.0,1.0
21,Odisha,347,Bargarh,2017,47.0,15.0,204.0,1.0
21,Odisha,347,Bargarh,2018,19.0,15.0,202.0,1.0
21,Odisha,347,Bargarh,2020,49.0,15.0,204.0,1.0
21,Odisha,347,Bargarh,2021,49.0,15.0,204.0,1.0
21,Odisha,348,Bhadrak,2016,52.0,7.0,178.0,1.0
21,Odisha,348,Bhadrak,2017,52.0,7.0,178.0,1.0
21,Odisha,348,Bhadrak,2018,21.0,7.0,176.0,1.0
21,Odisha,348,Bhadrak,2020,54.0,7.0,178.0,1.0
21,Odisha,348,Bhadrak,2021,55.0,7.0,178.0,1.0
21,Odisha,349,Boudh,2016,12.0,5.0,67.0,1.0
21,Odisha,349,Boudh,2017,12.0,5.0,67.0,1.0
21,Odisha,349,Boudh,2018,0.0,5.0,64.0,1.0
21,Odisha,349,Boudh,2020,12.0,5.0,67.0,1.0
21,Odisha,349,Boudh,2021,12.0,5.0,67.0,1.0
21,Odisha,350,Cuttack,2016,63.0,19.0,332.0,1.0
21,Odisha,350,Cuttack,2017,59.0,20.0,332.0,1.0
21,Odisha,350,Cuttack,2018,14.0,22.0,325.0,1.0
21,Odisha,350,Cuttack,2020,73.0,22.0,332.0,0.0
21,Odisha,350,Cuttack,2021,73.0,22.0,332.0,1.0
21,Odisha,351,Deogarh,2016,8.0,4.0,42.0,1.0
21,Odisha,351,Deogarh,2017,8.0,4.0,42.0,1.0
21,Odisha,351,Deogarh,2018,1.0,4.0,38.0,1.0
21,Odisha,351,Deogarh,2020,8.0,4.0,42.0,1.0
21,Odisha,351,Deogarh,2021,8.0,4.0,42.0,1.0
21,Odisha,352,Dhenkanal,2016,36.0,10.0,167.0,1.0
21,Odisha,352,Dhenkanal,2017,37.0,10.0,167.0,1.0
21,Odisha,352,Dhenkanal,2018,25.0,10.0,165.0,1.0
21,Odisha,352,Dhenkanal,2020,38.0,10.0,167.0,1.0
21,Odisha,352,Dhenkanal,2021,38.0,10.0,167.0,1.0
21,Odisha,353,Gajapati,2016,21.0,8.0,136.0,1.0
21,Odisha,353,Gajapati,2017,21.0,8.0,136.0,1.0
21,Odisha,353,Gajapati,2018,3.0,8.0,136.0,1.0
21,Odisha,353,Gajapati,2020,22.0,8.0,136.0,1.0
21,Odisha,353,Gajapati,2021,22.0,8.0,136.0,1.0
21,Odisha,354,Ganjam,2016,89.0,29.0,460.0,1.0
21,Odisha,354,Ganjam,2017,93.0,28.0,460.0,1.0
21,Odisha,354,Ganjam,2018,65.0,28.0,454.0,1.0
21,Odisha,354,Ganjam,2020,101.0,28.0,460.0,0.0
21,Odisha,354,Ganjam,2021,101.0,28.0,460.0,1.0
21,Odisha,355,Jagatsinghapur,2016,37.0,8.0,189.0,1.0
21,Odisha,355,Jagatsinghapur,2017,35.0,11.0,189.0,1.0
21,Odisha,355,Jagatsinghapur,2018,13.0,11.0,188.0,1.0
21,Odisha,355,Jagatsinghapur,2020,35.0,11.0,189.0,1.0
21,Odisha,355,Jagatsinghapur,2021,36.0,11.0,189.0,1.0
21,Odisha,356,Jajapur,2016,59.0,11.0,260.0,1.0
21,Odisha,356,Jajapur,2017,62.0,12.0,260.0,1.0
21,Odisha,356,Jajapur,2018,15.0,12.0,258.0,1.0
21,Odisha,356,Jajapur,2020,62.0,12.0,260.0,1.0
21,Odisha,356,Jajapur,2021,63.0,12.0,260.0,1.0
21,Odisha,357,Jharsuguda,2016,16.0,5.0,66.0,1.0
21,Odisha,357,Jharsuguda,2017,17.0,6.0,66.0,1.0
21,Odisha,357,Jharsuguda,2018,4.0,6.0,62.0,1.0
21,Odisha,357,Jharsuguda,2020,20.0,6.0,66.0,1.0
21,Odisha,357,Jharsuguda,2021,20.0,6.0,66.0,1.0
21,Odisha,358,Kalahandi,2016,45.0,17.0,242.0,1.0
21,Odisha,358,Kalahandi,2017,45.0,18.0,242.0,1.0
21,Odisha,358,Kalahandi,2018,20.0,18.0,234.0,1.0
21,Odisha,358,Kalahandi,2020,46.0,18.0,242.0,1.0
21,Odisha,358,Kalahandi,2021,46.0,18.0,242.0,1.0
21,Odisha,359,Kandhamal,2016,40.0,14.0,172.0,1.0
21,Odisha,359,Kandhamal,2017,40.0,14.0,172.0,1.0
21,Odisha,359,Kandhamal,2018,8.0,14.0,170.0,1.0
21,Odisha,359,Kandhamal,2020,40.0,14.0,172.0,1.0
21,Odisha,360,Kendrapara,2016,46.0,9.0,227.0,1.0
21,Odisha,360,Kendrapara,2017,46.0,8.0,227.0,1.0
21,Odisha,360,Kendrapara,2018,15.0,8.0,224.0,1.0
21,Odisha,360,Kendrapara,2021,47.0,8.0,227.0,1.0
21,Odisha,361,Kendujhar,2016,66.0,16.0,351.0,1.0
21,Odisha,361,Kendujhar,2017,66.0,17.0,351.0,1.0
21,Odisha,361,Kendujhar,2018,30.0,17.0,350.0,1.0
21,Odisha,361,Kendujhar,2020,67.0,17.0,351.0,1.0
21,Odisha,361,Kendujhar,2021,69.0,17.0,351.0,1.0
21,Odisha,362,Khordha,2016,52.0,11.0,202.0,2.0
21,Odisha,362,Khordha,2017,50.0,12.0,202.0,2.0
21,Odisha,362,Khordha,2018,20.0,16.0,196.0,2.0
21,Odisha,362,Khordha,2020,75.0,16.0,202.0,1.0
21,Odisha,362,Khordha,2021,75.0,16.0,202.0,2.0
21,Odisha,363,Koraput,2016,48.0,15.0,307.0,1.0
21,Odisha,363,Koraput,2017,48.0,16.0,307.0,1.0
21,Odisha,363,Koraput,2018,6.0,16.0,304.0,1.0
21,Odisha,363,Koraput,2020,51.0,16.0,307.0,0.0
21,Odisha,363,Koraput,2021,51.0,16.0,307.0,1.0
21,Odisha,364,Malkangiri,2016,28.0,8.0,158.0,1.0
21,Odisha,364,Malkangiri,2017,27.0,6.0,158.0,1.0
21,Odisha,364,Malkangiri,2018,5.0,6.0,158.0,1.0
21,Odisha,364,Malkangiri,2020,27.0,6.0,158.0,1.0
21,Odisha,364,Malkangiri,2021,27.0,6.0,158.0,1.0
21,Odisha,365,Mayurbhanj,2016,86.0,28.0,589.0,1.0
21,Odisha,365,Mayurbhanj,2017,86.0,28.0,589.0,1.0
21,Odisha,365,Mayurbhanj,2018,33.0,28.0,574.0,1.0
21,Odisha,365,Mayurbhanj,2020,88.0,28.0,589.0,1.0
21,Odisha,365,Mayurbhanj,2021,88.0,28.0,589.0,1.0
21,Odisha,366,Nabarangpur,2017,41.0,10.0,289.0,1.0
21,Odisha,366,Nabarangpur,2018,12.0,10.0,287.0,1.0
21,Odisha,366,Nabarangpur,2020,41.0,10.0,289.0,1.0
21,Odisha,366,Nabarangpur,2021,42.0,10.0,289.0,1.0
21,Odisha,367,Nayagarh,2016,37.0,12.0,166.0,1.0
21,Odisha,367,Nayagarh,2017,38.0,12.0,166.0,1.0
21,Odisha,367,Nayagarh,2018,16.0,12.0,166.0,1.0
21,Odisha,367,Nayagarh,2020,38.0,12.0,166.0,1.0
21,Odisha,367,Nayagarh,2021,38.0,12.0,166.0,1.0
21,Odisha,368,Nuapada,2016,57.0,17.0,384.0,2.0
21,Odisha,368,Nuapada,2017,17.0,5.0,95.0,1.0
21,Odisha,368,Nuapada,2018,5.0,5.0,90.0,1.0
21,Odisha,368,Nuapada,2020,17.0,5.0,95.0,1.0
21,Odisha,368,Nuapada,2021,17.0,5.0,95.0,1.0
21,Odisha,369,Puri,2016,48.0,17.0,241.0,1.0
21,Odisha,369,Puri,2017,47.0,17.0,241.0,1.0
21,Odisha,369,Puri,2018,13.0,17.0,237.0,1.0
21,Odisha,369,Puri,2020,52.0,17.0,241.0,1.0
21,Odisha,369,Puri,2021,52.0,17.0,241.0,1.0
21,Odisha,370,Rayagada,2016,38.0,11.0,235.0,1.0
21,Odisha,370,Rayagada,2017,38.0,11.0,235.0,1.0
21,Odisha,370,Rayagada,2018,7.0,11.0,235.0,1.0
21,Odisha,370,Rayagada,2020,39.0,11.0,235.0,1.0
21,Odisha,370,Rayagada,2021,41.0,11.0,235.0,1.0
21,Odisha,371,Sambalpur,2016,28.0,10.0,167.0,1.0
21,Odisha,371,Sambalpur,2017,29.0,11.0,167.0,1.0
21,Odisha,371,Sambalpur,2018,2.0,11.0,166.0,1.0
21,Odisha,371,Sambalpur,2020,36.0,11.0,167.0,0.0
21,Odisha,371,Sambalpur,2021,37.0,11.0,167.0,1.0
21,Odisha,372,Sonepur,2016,20.0,5.0,89.0,1.0
21,Odisha,372,Sonepur,2017,20.0,5.0,89.0,1.0
21,Odisha,372,Sonepur,2018,1.0,5.0,89.0,1.0
21,Odisha,372,Sonepur,2020,20.0,5.0,89.0,1.0
21,Odisha,372,Sonepur,2021,20.0,5.0,89.0,1.0
21,Odisha,373,Sundargarh,2016,59.0,19.0,390.0,2.0
21,Odisha,373,Sundargarh,2017,59.0,20.0,390.0,2.0
21,Odisha,373,Sundargarh,2018,31.0,21.0,386.0,2.0
21,Odisha,373,Sundargarh,2020,69.0,21.0,390.0,2.0
21,Odisha,373,Sundargarh,2021,71.0,21.0,390.0,2.0
22,Chhattisgarh,374,Bastar,2016,40.0,8.0,244.0,0.0
22,Chhattisgarh,374,Bastar,2017,40.0,8.0,244.0,0.0
22,Chhattisgarh,374,Bastar,2018,36.0,8.0,228.0,0.0
22,Chhattisgarh,374,Bastar,2020,39.0,7.0,243.0,1.0
22,Chhattisgarh,374,Bastar,2021,40.0,7.0,243.0,1.0
22,Chhattisgarh,375,Bilaspur,2016,56.0,8.0,274.0,1.0
22,Chhattisgarh,375,Bilaspur,2017,56.0,8.0,274.0,1.0
22,Chhattisgarh,375,Bilaspur,2018,56.0,8.0,259.0,1.0
22,Chhattisgarh,375,Bilaspur,2020,44.0,5.0,230.0,1.0
22,Chhattisgarh,375,Bilaspur,2021,44.0,5.0,228.0,1.0
22,Chhattisgarh,377,Dhamtari,2016,25.0,4.0,180.0,1.0
22,Chhattisgarh,377,Dhamtari,2017,26.0,4.0,180.0,1.0
22,Chhattisgarh,377,Dhamtari,2018,13.0,4.0,139.0,1.0
22,Chhattisgarh,377,Dhamtari,2020,26.0,4.0,182.0,1.0
22,Chhattisgarh,377,Dhamtari,2021,26.0,4.0,182.0,1.0
22,Chhattisgarh,378,Durg,2016,24.0,8.0,128.0,1.0
22,Chhattisgarh,378,Durg,2017,23.0,8.0,128.0,1.0
22,Chhattisgarh,378,Durg,2018,24.0,8.0,196.0,1.0
22,Chhattisgarh,378,Durg,2020,30.0,8.0,221.0,1.0
22,Chhattisgarh,378,Durg,2021,30.0,8.0,221.0,1.0
22,Chhattisgarh,379,Janjgir-Champa,2016,46.0,11.0,271.0,1.0
22,Chhattisgarh,379,Janjgir-Champa,2017,46.0,11.0,271.0,1.0
22,Chhattisgarh,379,Janjgir-Champa,2018,44.0,11.0,261.0,1.0
22,Chhattisgarh,379,Janjgir-Champa,2020,47.0,11.0,273.0,1.0
22,Chhattisgarh,379,Janjgir-Champa,2021,47.0,11.0,273.0,1.0
22,Chhattisgarh,380,Jashpur,2016,35.0,8.0,258.0,1.0
22,Chhattisgarh,380,Jashpur,2017,35.0,8.0,258.0,1.0
22,Chhattisgarh,380,Jashpur,2018,32.0,8.0,243.0,1.0
22,Chhattisgarh,380,Jashpur,2020,34.0,8.0,259.0,1.0
22,Chhattisgarh,380,Jashpur,2021,35.0,8.0,259.0,1.0
22,Chhattisgarh,381,Uttar Bastar Kanker,2016,34.0,8.0,249.0,1.0
22,Chhattisgarh,381,Uttar Bastar Kanker,2017,34.0,8.0,249.0,1.0
22,Chhattisgarh,381,Uttar Bastar Kanker,2018,11.0,6.0,91.0,1.0
22,Chhattisgarh,381,Uttar Bastar Kanker,2020,34.0,8.0,248.0,1.0
22,Chhattisgarh,381,Uttar Bastar Kanker,2021,34.0,8.0,249.0,1.0
22,Chhattisgarh,382,Kabeerdham,2016,24.0,6.0,145.0,1.0
22,Chhattisgarh,382,Kabeerdham,2017,24.0,6.0,147.0,1.0
22,Chhattisgarh,382,Kabeerdham,2018,32.0,8.0,239.0,1.0
22,Chhattisgarh,382,Kabeerdham,2020,25.0,6.0,145.0,1.0
22,Chhattisgarh,382,Kabeerdham,2021,25.0,6.0,145.0,1.0
22,Chhattisgarh,383,Korba,2016,37.0,6.0,259.0,1.0
22,Chhattisgarh,383,Korba,2017,37.0,6.0,259.0,1.0
22,Chhattisgarh,383,Korba,2018,23.0,7.0,219.0,1.0
22,Chhattisgarh,383,Korba,2020,39.0,6.0,285.0,1.0
22,Chhattisgarh,383,Korba,2021,39.0,6.0,285.0,1.0
22,Chhattisgarh,384,Korea,2016,29.0,5.0,189.0,1.0
22,Chhattisgarh,384,Korea,2017,29.0,5.0,189.0,1.0
22,Chhattisgarh,384,Korea,2018,26.0,6.0,182.0,1.0
22,Chhattisgarh,384,Korea,2020,31.0,5.0,196.0,1.0
22,Chhattisgarh,385,Mahasamund,2016,30.0,5.0,222.0,1.0
22,Chhattisgarh,385,Mahasamund,2017,30.0,5.0,222.0,1.0
22,Chhattisgarh,385,Mahasamund,2018,25.0,5.0,202.0,1.0
22,Chhattisgarh,385,Mahasamund,2020,31.0,5.0,227.0,1.0
22,Chhattisgarh,385,Mahasamund,2021,31.0,5.0,227.0,1.0
22,Chhattisgarh,386,Raigarh,2016,52.0,9.0,338.0,1.0
22,Chhattisgarh,386,Raigarh,2017,52.0,9.0,338.0,1.0
22,Chhattisgarh,386,Raigarh,2018,50.0,9.0,335.0,1.0
22,Chhattisgarh,386,Raigarh,2020,55.0,10.0,350.0,1.0
22,Chhattisgarh,386,Raigarh,2021,55.0,10.0,350.0,1.0
22,Chhattisgarh,387,Raipur,2016,31.0,8.0,167.0,1.0
22,Chhattisgarh,387,Raipur,2017,32.0,8.0,167.0,1.0
22,Chhattisgarh,387,Raipur,2018,40.0,11.0,245.0,1.0
22,Chhattisgarh,387,Raipur,2020,36.0,10.0,275.0,1.0
22,Chhattisgarh,387,Raipur,2021,35.0,10.0,275.0,1.0
22,Chhattisgarh,388,Rajnandgaon,2016,46.0,10.0,316.0,1.0
22,Chhattisgarh,388,Rajnandgaon,2017,47.0,10.0,316.0,1.0
22,Chhattisgarh,388,Rajnandgaon,2018,36.0,10.0,276.0,1.0
22,Chhattisgarh,388,Rajnandgaon,2020,51.0,10.0,332.0,0.0
22,Chhattisgarh,388,Rajnandgaon,2021,51.0,10.0,332.0,1.0
22,Chhattisgarh,389,Surguja,2016,25.0,7.0,198.0,1.0
22,Chhattisgarh,389,Surguja,2017,26.0,7.0,200.0,1.0
22,Chhattisgarh,389,Surguja,2018,24.0,7.0,193.0,1.0
22,Chhattisgarh,389,Surguja,2020,28.0,6.0,204.0,0.0
22,Chhattisgarh,389,Surguja,2021,28.0,6.0,204.0,0.0
22,Chhattisgarh,636,Bijapur,2016,10.0,5.0,93.0,1.0
22,Chhattisgarh,636,Bijapur,2017,11.0,5.0,93.0,1.0
22,Chhattisgarh,636,Bijapur,2018,5.0,5.0,98.0,1.0
22,Chhattisgarh,636,Bijapur,2020,10.0,5.0,77.0,1.0
22,Chhattisgarh,636,Bijapur,2021,10.0,5.0,77.0,1.0
22,Chhattisgarh,637,Narayanpur,2016,8.0,1.0,58.0,1.0
22,Chhattisgarh,637,Narayanpur,2017,8.0,1.0,58.0,1.0
22,Chhattisgarh,637,Narayanpur,2018,5.0,1.0,48.0,1.0
22,Chhattisgarh,637,Narayanpur,2020,8.0,1.0,63.0,1.0
22,Chhattisgarh,637,Narayanpur,2021,8.0,1.0,63.0,1.0
22,Chhattisgarh,642,Sukma,2016,12.0,3.0,86.0,1.0
22,Chhattisgarh,642,Sukma,2017,12.0,3.0,86.0,1.0
22,Chhattisgarh,642,Sukma,2018,9.0,3.0,76.0,1.0
22,Chhattisgarh,642,Sukma,2020,13.0,3.0,85.0,1.0
22,Chhattisgarh,642,Sukma,2021,13.0,3.0,95.0,1.0
22,Chhattisgarh,643,Kondagaon,2016,21.0,6.0,172.0,1.0
22,Chhattisgarh,643,Kondagaon,2017,21.0,6.0,173.0,1.0
22,Chhattisgarh,643,Kondagaon,2018,16.0,6.0,153.0,1.0
22,Chhattisgarh,643,Kondagaon,2020,22.0,6.0,173.0,1.0
22,Chhattisgarh,643,Kondagaon,2021,22.0,6.0,173.0,1.0
